id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
4685,Crumble à la rhubarbe,https://www.marmiton.org/recettes/recette_crumble-a-la-rhubarbe_29261.aspx,4.5,dessert,crumble,autres crumbles,,,très facile,"['Malaxez avec les doigts la farine, le beurre et la cassonade.', 'Lavez et coupez la rhubarbe en tronçons et la pomme en morceaux. Placez les fruits dans un plat à gratin ou dans un moule transparent et les saupoudrer de sucre vanillé.', 'Egrenez le crumble sur les fruits.', 'Enfournez à 210°C pendant 25 à 30 mn.']",bon marché,4,15,30,45,"['https://assets.afcdn.com/recipe/20200928/114429_w314h314c1cx540cy769cxt0cyt0cxb1080cyb1538.webp', 'https://assets.afcdn.com/recipe/20200928/114428_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20180418/78643_w314h314c1cx2456cy2456cxt0cyt0cxb4912cyb4912.webp']"
4686,Mousse au chocolat au Thermomix,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-au-thermomix_382571.aspx,0,dessert,mousse,,,,très facile,"['Versez 25 cl d’eau dans la cuve de votre Thermomix. Installez le panier vapeur. Concassez le chocolat, puis placez-le dans un saladier en inox ou en verre de petite taille. Recouvrez de film alimentaire, puis déposez dans le panier vapeur et chauffez pour faire fondre le chocolat pendant 10 min / Varoma / vit. 1. Retirez le panier vapeur, réservez le chocolat dans le saladier, puis videz l’eau. Séchez soigneusement votre cuve.', 'Séparez les blancs des jaunes d’œufs.', 'Incorporez au fouet les jaunes d’œufs et le sucre vanillé au chocolat fondu.', 'Battez au Thermomix les blancs d’œufs en neige ferme avec le fouet / 4 min / 0 °C / vit. 3,5, puis ajoutez-les délicatement au mélange à l’aide d’une spatule.', 'Répartissez dans des ramequins, puis placez au frais pour au moins 2 heures.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
4687,Gateau au yaourt au citron,https://www.marmiton.org/recettes/recette_gateau-au-yaourt-au-citron_73913.aspx,4.7,dessert,gâteau,gâteau au yaourt,,,très facile,"[""Préchauffer le four à 200°C, thermostat 6/7. Casser les œufs et les mélanger avec le sucre, le beurre fondu (ou l'huile) et le yaourt."", 'Ajouter le zeste du citron râpé plus ou moins finement suivant votre goût et son jus pressé, et mélanger.', 'Terminer avec la farine et la levure et bien mélanger.', 'Verser dans un moule beurré et cuire 30 min au four à 180°C (thermostat 6).']",bon marché,4,10,30,40,"['https://assets.afcdn.com/recipe/20200509/110887_w314h314c1cx540cy754cxt0cyt0cxb1080cyb1508.webp', 'https://assets.afcdn.com/recipe/20200508/110847_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20130309/12241_w314h314c1cx256cy192.webp']"
4688,Charlotte aux framboises et mascarpone,https://www.marmiton.org/recettes/recette_charlotte-aux-framboises-et-mascarpone_392421.aspx,4.5,dessert,entremets,,,,moyenne,"['Faire décongeler 100 g de framboises sur du papier absorbant au réfrigérateur pour la décoration.', 'Placer la crème fraîche entière au congélateur pendant 20 minutes.', 'Décongeler le reste des framboises au micro-ondes ou au four à 150°C pendant 10 minutes.', ""Faire tremper les feuilles de gélatine dans de l'eau tiède pour les ramolir."", 'Faire chauffer dans une casserole le jus du citron.', 'Égoutter la gélatine et la faire dissoudre dans le jus de citron hors du feu.', 'Mixer les framboises pour faire une purée.', 'Ajouter le mascarpone, le jus de citron et le sucre et mélanger bien. Réserver 10 min au frais.', 'Monter la crème fraîche en chantilly.', 'Incorporer délicatement la chantilly au mascarpone à la framboise.', ""Diluer le sirop de framboise dans 10 cl d'eau"", 'Tremper rapidement les biscuits côté non sucré dans le sirop et placer les biscuits dans le moule dans le fond et sur le tour.', 'Remplir la moitié du moule avec la mousse. Ajouter quelques framboises de terminer de recouvrir avec la mousse.', 'Recouvrir le moule avec une assiette et laisser reposer au frais pendant 12h.', 'Démouler et décorer avec les framboises réservées au frais.']",bon marché,4,30,0,30,['https://static.afcdn.com/relmrtn/lazyload.png']
4689,gateau breton,https://www.marmiton.org/recettes/recette_gateau-breton_21004.aspx,4.4,dessert,gâteau,gâteau breton,,,facile,"['Mélanger farine + sucre + sucre vanillé.', ""Creuser un puits et ajouter les oeufs, le beurre mou et le Cointreau. Travailler la pâte à l'aide d'une cuillère en bois."", 'Préchauffer le four sur Th 6 (180°C).', 'Beurrer un moule de 26 cm de diamètre.', ""Verser la pâte dans le moule et l'aplatir."", ""Battre l'oeuf entier avec une pincée de sel pour la dorure. Dorer le gâteau, puis strier la surface à l'aide des dents d'une fourchette."", 'Faire cuire 45 mn.', 'Laisser refroidir.']",bon marché,4,20,45,65,['https://static.afcdn.com/relmrtn/lazyload.png']
4690,Nougat glacé,https://www.marmiton.org/recettes/recette_nougat-glace_19871.aspx,4.9,confiserie,nougat,,,,très facile,"['Faire griller les pistaches et les amandes dans une poêle, les poudrer de sucre et laisser caraméliser.', 'Séparer les blancs des jaunes.', 'Faite chauffer le miel.', 'Fouetter les blancs en neige puis ajouter le miel bouillant.', 'Ajouter le reste du sucre aux jaunes et fouetter. Incorporer les blancs.', ""Fouetter la crème en chantilly et l'ajouter à la 1ère préparation."", 'Puis enfin mettre les pistaches et les amandes concassées.', 'Mettre dans un moule à cake de préférence en silicone sinon mettre un film alimentaire au fond du moule afin de pouvoir démouler le nougat plus facilement.', 'Mettre au congélateur au moins 12 h avant de servir.']",bon marché,4,30,5,35,"['https://assets.afcdn.com/recipe/20160517/1806_w314h314c1cx3000cy2000.webp', 'https://assets.afcdn.com/recipe/20160517/1807_w314h314c1cx1913cy2870.webp', 'https://assets.afcdn.com/recipe/20121219/38136_w314h314c1cx256cy192.webp']"
4691,Original American Cookies au Thermomix,https://www.marmiton.org/recettes/recette_original-american-cookies-au-thermomix_382542.aspx,4.5,dessert,gâteau,petits gâteaux,,,facile,"['Préchauffez le four à 220 °C (th. 7-8 ).', 'Déposez le beurre dans la cuve de votre robot, puis faites-le fondre pendant 5 min / 40 °C / vit. 4.', 'Ajoutez le sel, l’œuf et le miel, puis battez pendant 15 sec / 0 °C / vit.6.', 'Versez la farine, les sucres, la levure et battez à nouveau pendant 25 sec / 0°C / vit.6.', 'Intégrez la moitié des pépites de chocolat, puis mélangez délicatement pendant 25 sec / 0 °C / vit. cuillère / sens inverse.', 'Sortez la pâte à cookies de la cuve, puis façonnez des boules à l’aide d’une cuillère à glace. Déposez-les sur une plaque de cuisson recouverte de papier sulfurisé, puis ajoutez quelques pépites sur le dessus. Enfoncez-les légèrement du bout des doigts.', 'Enfournez pour 9 à 11 min, selon votre préférence de texture.']",bon marché,4,15,9,24,['https://static.afcdn.com/relmrtn/lazyload.png']
4692,Speculoos,https://www.marmiton.org/recettes/recette_speculoos_80656.aspx,4.7,dessert,gâteau,petits gâteaux,,,très facile,"['Dans un plat en terre, versez la farine tamisée.', ""Ajoutez-y le bicarbonate, une pincée de sel et 2 cuillères à café d'épices (ou plus selon vos goûts; j'en mets 4. Mélangez celles-ci à votre gré en favorisant la cannelle pour ne pas que le mélange soir trop fort)."", 'Ajoutez enfin la vergeoise.', 'Mélangez et versez le beurre fondu au milieu en remuant doucement.', ""Ajoutez enfin un peu d'eau tiède pour que la pâte soit lisse et forme une boule de pâte un peu collante."", ""Attention! Ajoutez l'eau avec modération! Quelques cuillères à soupe pourraient suffire."", 'Couvrez la pâte et laissez reposer 12 h environ.', ""Abaissez la pâte au rouleau pour qu'elle fasse environ 3 mm d'épaisseur, et coupez-la avec des emporte-pièces ou un couteau."", 'Placez-les à 5 cm de distance sur une plaque de four beurrée.', 'Faites cuire à four doux à 160°, thermostat 5-6, environ 20 min.', 'Sortez, laissez refroidir sur la plaque pendant 5 min puis mettez-les à sécher sur une grille pendant minimum 2 h.']",bon marché,4,20,20,40,['https://static.afcdn.com/relmrtn/lazyload.png']
4693,Entremets trois chocolats inratable,https://www.marmiton.org/recettes/recette_entremet-trois-chocolats-inratable_339663.aspx,4.6,dessert,entremets,,,,moyenne,"['Réalisation de la génoise :', ""Mélangez les oeufs, le miel et le sucre. Ajoutez (en même temps) la farine, la poudre d'amande, le cacao et la levure et mélangez. Ajoutez la crème. Faites fondre le beurre au micro onde et le chocolat au bain marie, et ajoutez ces deux ingrédients au mélange."", 'Faites cuire 15 minutes à 170°C (thermostat 5-6) dans un cercle a pâtisserie de 18 cm.', 'Une fois le gâteau cuit, laissez le refroidir 45 minutes. Une fois refroidi, mettez le dans un cercle à pâtisserie et serrez très fort afin que les mousses ne coulent pas.', 'Réaliser les mousses une par une de la manière suivante:', ""Faites fondre le chocolat au bain marie, faites chauffer du lait et rajoutez la gélatine. Mélangez le lait et le chocolat et réservez. Montez la crème à l'aide d'un batteur. Versez le mélange lait/chocolat sur la crème, mélangez et versez le tout sur la génoise. Mettre la génoise et la mousse au congélateur durant 30 minutes au moins. Au bout de ce temps la, réalisez la seconde mousse et mettre de nouveau 30 min au congélateur avant de réaliser la troisième mousse. Une fois les trois moussez réalisées, superposez les sur la génoise et  laissez le gâteau au moins 1h30 au congélateur afin qu'il fige bien. Mettre au frigo 2h avant de déguster !"", ""Régalez vous ! C'est l'entremet petit travail, maxi effet !""]",bon marché,4,245,15,260,['https://static.afcdn.com/relmrtn/lazyload.png']
4694,pastel nata (Portugais),https://www.marmiton.org/recettes/recette_pastel-nata-portugais_42661.aspx,4.5,,,,,,très facile,"['Dans une casserole, mettre le lait, le sucre, la maïzéna, et l zeste de citron.', 'Mélanger pour bien incorporer tous les ingrédients.', 'Faire chauffer, à feu doux dans une casserole, en mélangeant toujours avec une cuillère en bois.', ""Arrêter le feu, quand le mélange s'épaissit."", 'Dans 2 moules à muffins, mettre des petits ronds de pâte feuilletée (les découper en prenant une tasse moyenne pour la mesure).', 'Puis, séparer les blancs des jaunes... Garder les blancs pour une autre utilisation, ou bien les jeter.', ""Enlever le zeste de citron, et incorporer les jaunes d'oeufs."", 'Mélanger, sur feu doux, pendant 5 min.', 'Verser le mélange dans la pâte feuilletée.', ""Enfourner à 210°C (thermostat 7), pendant 30 min... le dessus de ces petits flans va brunir, c'est normal!""]",bon marché,4,15,30,45,['https://static.afcdn.com/relmrtn/lazyload.png']
4695,Gâteau de riz,https://www.marmiton.org/recettes/recette_gateau-de-riz_64333.aspx,4.6,dessert,gâteau,gâteau de riz,,,facile,"[""Pour le caramel : mettre le sucre et l'eau dans une casserole et cuire sans remuer jusqu'à coloration dorée. Napper le moule de caramel, en le tournant, afin que le caramel soit réparti également."", ""Pour le gâteau de riz : Préchauffer le four à 180°C (thermostat 6). Mettre le riz rincé à l'eau froide dans une casserole et le recouvrir d’eau. Cuire 3 à 4 min, l'égoutter et le rincer à l'eau froide."", 'Faire bouillir le lait avec la vanille et ajouter le riz égoutté.', 'Mettre à feu doux et remuer avec une cuillère en bois pendant 30 mn.', 'Dans un bol, mélanger au fouet, les œufs, le sucre et la crème.', 'Incorporer ce mélange au riz au lait et bien mélanger.', 'Transvaser le mélange dans le moule caramélisé et fermer le moule avec un papier aluminium ou un couvercle.', 'Cuire à four chaud pendant 30 min et démouler tiède.']",bon marché,4,45,35,80,"['https://assets.afcdn.com/recipe/20200622/112164_w314h314c1cx1920cy2880cxt0cyt0cxb3840cyb5760.webp', 'https://assets.afcdn.com/recipe/20101121/9434_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20150304/9463_w314h314c1cx1296cy968.webp']"
4696,Gâteau aux petits beurres ('petits bruns'),https://www.marmiton.org/recettes/recette_gateau-aux-petits-beurres-petits-bruns_23761.aspx,4.3,,,,,,facile,"[""Préparer la crème : mélangez l'oeuf et le sucre glace avec une cuillère en bois jusqu'à l'obtention d'une crème coulante."", 'Couper le beurre en petits morceaux et le travailler en pommade.', 'Incorporer peu à peu le mélange oeuf-sucre glace dans le beurre tout en tournant vivement.', ""Préparer le gâteau : faire du café noir sucré avec l'eau tiède, le sucre et le café soluble. Le verser dans une assiette creuse."", ""Constituer la base du gâteau : humecter très rapidement 6 petits-beurre dans le café tiède (il ne faut pas les laisser ramollir). Les disposer sur le plat de service, côte à côte en carré ou en rectangle, selon que l'on désire obtenir un gâteau carré ou long."", 'Etalez environ 1/4 de la crème sur les gâteaux.', ""Par-dessus, mettre 6 petits-beurre légèrement humectés et une couche de crème. Renouveler deux fois l'opération. S'il reste de la crème, la badigeonner sur les côtés."", 'Décorer le gâteau avec le chocolat râpé ou les vermicelles.', 'Mettre le gâteau au frais pendant 1 heure avant dégustation.']",bon marché,4,30,0,30,"['https://assets.afcdn.com/recipe/20230713/144161_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20140924/58902_w314h314c1cx129cy97.webp', 'https://assets.afcdn.com/recipe/20141021/58705_w314h314c1cx1632cy1224.webp']"
4697,Pomme d'amour,https://www.marmiton.org/recettes/recette_pomme-d-amour_10554.aspx,3.3,,,,,,moyenne,"['Faire un caramel dans une casserole, pendant ce temps peler des pommes.', 'Enfoncer un grand pic en bois dans le centre de chaque pomme, quand le caramel est roux-en faisant très vite- rouler chaque pomme dans celui-ci.']",moyen,4,10,5,15,"['https://assets.afcdn.com/recipe/20190425/91353_w314h314c1cx1877cy3516cxt0cyt0cxb21333cyb32000.webp', 'https://assets.afcdn.com/recipe/20130214/14857_w314h314c1cx782cy896.webp', 'https://assets.afcdn.com/recipe/20121108/24552_w314h314c1cx192cy256.webp']"
4698,Gâteau poire chocolat,https://www.marmiton.org/recettes/recette_gateau-poire-chocolat_18261.aspx,4.7,dessert,gâteau,gâteau au chocolat,,,facile,"['Faire fondre le chocolat et le beurre au micro-onde (ou dans une casserole).', 'Verser dans un saladier et ajouter le sucre. Bien mélanger.', ""Ensuite, séparer les blancs des jaunes d'oeufs et ajouter les jaunes."", 'Ajouter la farine et la levure et mélanger.', ""Battre les blancs d'oeufs en neige et les ajouter délicatement au mélange."", 'Enfin, couper les poires en dés et les ajouter à la préparation.', 'Beurrer un moule à manqué et y verser la préparation.', 'Faire cuire 40 min au four à 180°C (thermostat 6).']",bon marché,4,25,40,65,"['https://assets.afcdn.com/recipe/20181108/83708_w314h314c1cx1911cy3229cxt0cyt0cxb3999cyb5476.webp', 'https://assets.afcdn.com/recipe/20131119/11582_w314h314c1cx1984cy1116.webp', 'https://assets.afcdn.com/recipe/20100120/16316_w314h314c1cx256cy192.webp']"
4699,Glace à la vanille facile et rapide,https://www.marmiton.org/recettes/recette_glace-a-la-vanille-facile-et-rapide_16505.aspx,4.3,dessert,dessert glacé,glace,,,très facile,"['Dans un grand saladier, mettre les jaunes d’œufs avec le sucre de canne et le sucre vanillé. Les battre jusqu’a obtenir un mélange blanchâtre.', 'Dans un second saladier, monter la crème fraîche en chantilly avec un glaçon. (Mettre la crème fraîche 30 mn au congélateur).', 'Dans un troisième saladier, battre les blancs en neige bien fermes.', 'Ajouter le second saladier dans le premier en mélangeant délicatement.', 'Ajouter le troisième saladier dans le premier en mélangeant délicatement.', 'Verser dans des petits ramequins en aluminium ou dans de grandes barquettes.', 'Mettre au congélateur pendant 24 à 48 H.', 'Servir avec du chocolat chaud ou du caramel, ou encore un coulis de fruits.']",bon marché,4,20,0,20,['https://static.afcdn.com/relmrtn/lazyload.png']
4700,Compote pomme banane,https://www.marmiton.org/recettes/recette_compote-pomme-banane_18089.aspx,4.5,dessert,compote,compote de pomme,,,très facile,"['Eplucher les pommes et les couper en petits dés.', 'Couper la banane en rondelles.', ""Mettre le tout dans une casserole avec 1 verre d'eau."", 'Ajouter les 3 sachets de sucre vanillé, et laisser mijoter pendant 1 heures.', ""Remuer régulièrement et rajouter de l'eau si besoin."", 'Après la cuisson, écraser les fruits cuits, laisser refroidir et déguster.']",bon marché,4,10,1,11,"['https://assets.afcdn.com/recipe/20230621/143672_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20200319/109150_w314h314c1cx1907cy3985cxt0cyt0cxb4912cyb6576.webp', 'https://assets.afcdn.com/recipe/20130111/21085_w314h314c1cx256cy192.webp']"
4701,Mug Cake Nutella au micro-ondes,https://www.marmiton.org/recettes/recette_mug-cake-nutella-micro-ondes_232293.aspx,4.1,dessert,gâteau,mugcake,,,facile,"['Beurrer 2 tasses moyennes qui passent au micro-ondes.', ""Mélanger les ingrédients secs dans un petit saladier: farine, cacao, sucre, puis ajouter l'oeuf, le lait, le beurre et la pâte à tartiner."", 'Bien mélanger. La pâte obtenue doit être lisse.', 'Verser dans 2 tasses (ou 4 petites).', 'Cuire 1min30 à 650W.', 'Laisser refroidir un peu.']",bon marché,4,5,1,6,"['https://assets.afcdn.com/recipe/20150114/6825_w314h314c1cx1920cy2584.webp', 'https://assets.afcdn.com/recipe/20140402/2280_w314h314c1cx872cy563.webp', 'https://assets.afcdn.com/recipe/20121216/18192_w314h314c1cx256cy192.webp']"
4702,Mousse aux fraises facile,https://www.marmiton.org/recettes/recette_mousse-aux-fraises-facile_90815.aspx,3.5,dessert,mousse,mousse fruits,,,facile,"['Laver et équeuter les fraises.', 'Les passer au mixeur avec le sucre et réserver au frais.', 'Battre les blancs en neige.', 'Dans un saladier mélanger le coulis et la crème préalablement fouettée.', 'Ajouter doucement les blancs de neige à la préparation.', 'Dresser dans des verrines.', 'Réserver 1 heure avant de servir.']",bon marché,4,10,0,10,"['https://assets.afcdn.com/recipe/20221013/136048_w314h314c1cx1608cy1072cxt0cyt0cxb3216cyb2144.webp', 'https://assets.afcdn.com/recipe/20160419/59961_w314h314c1cx1662cy1424.webp', 'https://assets.afcdn.com/recipe/20160603/51530_w314h314c1cx1224cy1632.webp']"
4703,Crème diplomate,https://www.marmiton.org/recettes/recette_creme-diplomate_530083.aspx,4.5,dessert,,,,,facile,"['Faire tremper les feuilles de gélatine dans un bol d’eau froide pour les faire ramollir.', 'Dans un saladier, blanchir les jaunes d’oeufs avec le sucre', 'Incorporer la fécule de maïs et fouetter énergiquement.', 'Mettre le lait dans une casserole et le faire chauffer.\nCouper et ouvrir la gousse de vanille en deux. Avec la point d’un couteau, récupérer les graines et les mettre dans le lait. Plonger également l’écorce et laisser infuser hors du feu pendant 15 minutes.', 'Ôter la gousse la vanille. Verser le lait sur le mélange oeufs/sucres et bien mélanger.', 'Une fois le mélange homogène, verser à nouveau le mélange dans la casserole et faire cuire pour épaissir la crème.', 'Une fois la crème pâtissière prête, ajouter la gélatine ramollie. Mélanger puis filmer au contact (plaquer le film alimentaire contre la crème) pour éviter que la crème ne croûte.', 'Réserver au frais pendant 2h minimum.', 'Une fois le temps de repos écoulé, récupérer la crème et la détendre en la fouettant énergiquement.', 'À l’aide d’un robot ou d’un batteur électrique, monter la crème liquide entière bien froide en chantilly.', 'Puis incorporez délicatement la crème fouettée à la crème pâtissière.']",bon marché,4,30,0,30,['https://static.afcdn.com/relmrtn/lazyload.png']
4704,Kougelhopf sucré (Alsace),https://www.marmiton.org/recettes/recette_kougelhopf-sucre-alsace_12938.aspx,4.6,dessert,kougelhopf,,,,moyenne,"[""Tremper les raisins dans de l'eau tiède pour les faire gonfler."", ""Mélanger la levure à 10 cl de lait et un peu de farine pour en faire une pâte à laisser reposer jusqu'à doublement de son volume."", 'Mélanger la farine restante, le sel, le sucre, les oeufs et les 10cl de lait restants. Pétrir pendant 15 mn pour bien aérer la pâte.', 'Ajouter le beurre ramolli et bien mélanger.', ""Ajouter ensuite le levain, puis pétrir quelques minutes jusqu'à ce que la pâte se détache des bords du récipient."", ""Couvrir d'un linge et laisser reposer pendant 1h dans un endroit tempéré (près d'un radiateur par exemple)."", 'Faire reprendre à la pâte son volume initial en la tapotant.', 'Ajouter les raisins et mélanger.', ""Bien beurrer le moule à kougelhopf jusque dans les cannelures. Déposer une amande dans chaque cannelure. Y mettre la pâte et laisser reposer jusqu'à ce qu'elle arrive au bord du moule."", ""Cuire 50 minutes à thermostat 7 (200-210°C). Si la pâte se colore de trop, couvrir d'un papier sulfurisé."", 'Démouler sur une grille et saupoudrer généreusement de sucre glace.']",bon marché,4,2,50,52,['https://static.afcdn.com/relmrtn/lazyload.png']
4705,Caramel liquide (se conserve sans durcir),https://www.marmiton.org/recettes/recette_caramel-liquide-se-conserve-sans-durcir_21068.aspx,4.6,dessert,sauce sucrée,caramel,,,très facile,"[""Mettre le vinaigre + le sucre + 12,5 cl d'eau dans 1 casserole."", 'Faire chauffer à feu vif environ 15 min.', ""Quand le caramel blondit, baisser un peu le feu et ajouter très, très, très doucement 25 cl d'eau froide (attention aux éclaboussures)."", 'Refaire chauffer 1 min à feu vif.']",bon marché,4,10,15,25,['https://static.afcdn.com/relmrtn/lazyload.png']
4706,Tiramisu fraises et speculoos,https://www.marmiton.org/recettes/recette_tiramisu-fraises-et-speculoos_46774.aspx,4.7,dessert,gâteau,petits gâteaux,,,très facile,"['Lavez et équeutez les fraises. Réservez-en 6 pour le décor.', 'Détaillez le reste en petits morceaux.', 'Réservez.', 'Émiettez grossièrement les spéculoos dans un bol. Réservez.', ""Fouettez les jaunes d'œuf avec le sucre jusqu'à ce que le mélange blanchisse."", ""Ajoutez la vanille et le mascarpone et mélangez à l'aide du fouet."", 'Battez les blancs en neige. Incorporez-les délicatement au mélange précédent.', 'Pour le dressage (utilisez de préférence des coupes à dessert individuelles) :', 'Déposez une couche de fraises au fond de la coupe, ajoutez 1 couche de crème au mascarpone puis saupoudrez de spéculoos. Réservez.', 'Rajoutez une couche de fraises, puis de crème au mascarpone.', 'Réservez au frais pendant 2 heures.', 'Détaillez les fraises réservées en lamelles et déposez-les sur les coupes au moment de servir.']",bon marché,4,30,0,30,"['https://assets.afcdn.com/recipe/20220413/131025_w314h314c1cx1060cy707cxt0cyt0cxb2121cyb1414.webp', 'https://assets.afcdn.com/recipe/20220519/132115_w314h314c1cx3072cy1728cxt0cyt0cxb6144cyb3456.jpeg', 'https://assets.afcdn.com/recipe/20120416/63317_w314h314c1cx192cy256.webp']"
4707,Gâteau aux pêches de Valérie,https://www.marmiton.org/recettes/recette_gateau-aux-peches-de-valerie_21784.aspx,4.5,,,,,,très facile,"['Préchauffer le four à 200°C (thermostat 7).', 'Faire fondre le beurre.', ""Mélanger le sucre, la poudre d'amande et les œufs."", 'Ajouter la farine, la levure et le beurre fondu.', 'Peler les pêches, les couper en morceaux et les enfariner légèrement.', 'Ajouter les pêches à la préparation.', 'Verser cette préparation dans un moule à manqué beurré ou huilé.', ""Mettre au four 30 à 40 min suivant le four (le gâteau est cuit lorsque la lame d'un couteau ressort sèche).""]",bon marché,4,10,40,50,['https://static.afcdn.com/relmrtn/lazyload.png']
4708,Compote d'abricot,https://www.marmiton.org/recettes/recette_compote-d-abricot_92131.aspx,4.5,dessert,compote,,,,très facile,"['Laver les abricots, les couper en 2 pour enlever le noyau.', ""Dans une casserole mettre l'eau avec le sucre, laisser chauffer, ensuite ajouter les abricots couper en petits morceaux et la cannelle. Laisser cuire 10min environ."", ""La passer au blender si on n'apprécie pas les morceaux."", ""Déguster très frais accompagnée d'une boule de glace à la vanille.""]",bon marché,4,15,10,25,['https://static.afcdn.com/relmrtn/lazyload.png']
4709,Tarte à la citrouille ( sucrée),https://www.marmiton.org/recettes/recette_tarte-a-la-citrouille-sucree_168588.aspx,4.5,,,,,,très facile,"['Faîtes cuire votre citrouille à la vapeur pendant 15 à 20 min.', 'Une fois cuite, en faire une purée.', ""Suite à cela, ajouter la crème, les oeufs, le sucre, la pincée de sel et la muscade ( attention de ne pas trop en mettre, c'est un épice très fort !!! )"", ""Une fois le mélange bien homogène, il doit avoir l'air liquide."", 'Déroulez votre pâte dans un petit moule à tarte. Piquez la avec une fourchette.', 'Versez le mélange dans le plat à tarte.', 'Enfournez pendant 30 à 40 min suivant la puissance de votre four.', 'Déguster de préférence froid.']",bon marché,4,45,40,85,['https://static.afcdn.com/relmrtn/lazyload.png']
4710,Crème fouettée 'chantilly' salée ou sucrée,https://www.marmiton.org/recettes/recette_creme-fouettee-chantilly-salee-ou-sucree_24696.aspx,4.1,dessert,crème,crème Chantilly,,,très facile,"[""C'est tout bête : après avoir ajouté le sucre ou le sel à la crème fraîche (veiller à ce qu'il soit bien dissout), il suffit de fouetter vigoureusement (fouet électrique)."", ""J'insiste sur le fait de prendre de la crème à 30 % au moins, sinon l'émulsion ne se produit pas ou retombe vite.""]",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
4711,Crème catalane facile,https://www.marmiton.org/recettes/recette_creme-catalane-facile_17004.aspx,3.9,dessert,crème,crème brûlée,,,très facile,"[""Dans un saladier, battez les jaunes d'oeufs avec 30 g de sucre et la maïzena délayée dans un peu de lait. Mélangez."", ""Dans une casserole, faites chauffer le reste de lait, 60g de sucre, l'écorce du citron et une pointe de cannelle en poudre. A partir de l'ébullition, baissez le feu, versez les jaunes, remuez 5 min."", 'Versez dans des ramequins et laissez refroidir au réfrigérateur. Possibilité de finir par un caramel ou une finition crème brûlée en saupoudrant de cassonade et en durcissant au fer.']",bon marché,4,10,10,20,['https://static.afcdn.com/relmrtn/lazyload.png']
4712,Cake aux fruits confits maison,https://www.marmiton.org/recettes/recette_cake-aux-fruits-confits-maison_27290.aspx,4.8,dessert,gâteau,cakes,,,facile,"['Mettre le four à chauffer therm 7 (210°C).', ""Dans un bol, mettre les fruits confits et les raisins avec le Cointreau, recouvrir d'eau froide et laisser tremper."", 'Dans un saladier travailler le beurre fondu et le sucre + sucre vanillé au fouet manuel, ajouter les oeufs un à un et continuer de battre.', ""Ajouter la farine et la levure progressivement jusqu'à obtenir une pâte lisse."", 'Egouter les fruits et les incorporer à la pâte. Bien mélanger.', 'Beurrer un moule à cake, y mettre la préparation.', 'Enfourner pour 15 mn à therm 7, puis 45 mn environ therm 5 (150°C).', ""Mettre une feuille d'aluminium en cours de cuisson pour que le cake ne brûle pas."", ""Vérifier la cuisson à l'aide d'un couteau (la cuisson plus longue à feu relativement doux permet plus de moelleux...)."", 'Démouler une fois froid.']",bon marché,4,15,1,16,"['https://assets.afcdn.com/recipe/20200928/114368_w314h314c1cx1920cy2880cxt0cyt0cxb3840cyb5760.webp', 'https://assets.afcdn.com/recipe/20200928/114367_w314h314c1cx2880cy1920cxt0cyt0cxb5760cyb3840.webp', 'https://assets.afcdn.com/recipe/20180208/77430_w314h314c1cx1872cy2808cxt0cyt0cxb3744cyb5616.webp']"
4713,Moelleux au chocolat sans beurre (ni crème),https://www.marmiton.org/recettes/recette_moelleux-au-chocolat-sans-beurre-ni-creme_326118.aspx,3.4,dessert,crème,crème dessert,,,facile,"['Préchauffer le four à 250°C (thermostat 8/9). Faire fondre le chocolat au bain-marie.', 'Mélanger le sucre, la farine, le sucre vanillé et la levure. Rajouter les oeufs un par un.', 'Verser le lait sur le chocolat fondu et mélanger.', 'Verser le chocolat en 2 fois dans la préparation en homogénéisant à chaque fois.', 'Couler dans le moule et enfourner pendant 4-5 minutes.']",bon marché,4,30,5,35,"['https://assets.afcdn.com/recipe/20200508/110837_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20170307/21694_w314h314c1cx2008cy3008.webp', 'https://assets.afcdn.com/recipe/20200508/110836_w314h314c1cx540cy960cxt0cyt0cxb1080cyb1920.webp']"
