id,title,url,rate,tag1,tag2,tag3,tag4,tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
146,Pot au feu de boeuf (façon grand-mère),https://www.marmiton.org/recettes/recette_pot-au-feu-de-boeuf-facon-grand-mere_46569.aspx,4.7,,,,,,très facile,"['Faire revenir la viande dans une marmite (ou un autocuiseur) avec un peu de matière grasse.', 'Pendant ce temps, éplucher les poireaux, carottes, navets et céleri et les couper en gros morceaux.', ""Verser d'un seul coup sur la viande 3 l d'eau, ajouter les légumes coupés, le bouquet garni, saler et poivrer."", ""Laisser cuire 3h à très petit feu (1h30 à l'autocuiseur)."", ""Faire cuire séparément les pommes de terre. 30 min avant la fin de cuisson du pot au feu, ajouter l'os à moelle et  les pommes de terre."", 'Servir chaud avec des cornichons et de la moutarde.']",moyen,4,20,3,23,"['https://assets.afcdn.com/recipe/20180713/81077_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20100120/37756_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20140301/49864_w314h314c1cx968cy968.webp']"
147,Rouelle de porc à l'ancienne,https://www.marmiton.org/recettes/recette_rouelle-de-porc-a-l-ancienne_19807.aspx,4.7,plat principal,viande,,,,très facile,"['Mettre la rouelle dans un plat allant au four.', ""Disséminer tout autour des pommes de terres coupées en morceaux (moyens). Arroser d'huile d'olive."", 'Enfourner à 180°C - 190°C pendant environ 45 min à 1 heure, en arrosant de jus (huile chaude) régulièrement pour éviter le déssèchement.', 'Sortir le plat et recouvrir de fond de veau en poudre (une bonne dose, selon les goûts). Remettre au four environ 1/2 heure en arrosant régulièrement toujours pour la même raison.', 'Quand la rouelle a pris une couleur ambrée et les pommes de terres sont cuites, servez avec un bon vin rouge.']",bon marché,4,10,1,11,"['https://assets.afcdn.com/recipe/20200226/108271_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20100120/66432_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20191207/103819_w314h314c1cx210cy172cxt0cyt0cxb420cyb344.webp']"
148,Aligot à l'ancienne,https://www.marmiton.org/recettes/recette_aligot-a-l-ancienne_25127.aspx,4.4,accompagnement,pommes de terre,aligot,,,facile,"[""Faites cuire les pommes de terre épluchées pendant 25 à 30 min dans une casserole d'eau. Egouttez.\nRéduisez-les ensuite une purée et assaisonnez avec le beurre, la crème, l'ail pilé, très peu de sel et du poivre."", 'Détaillez le fromage en très fines lamelles. Sur feu doux, ajoutez le fromage à la purée.', 'Pendant au moins 15 min, battez la masse avec une grande cuillère en bois, en formant des ""huit"", et en la soulevant jusqu\'à obtenir une pâte lisse qui se détache des parois de la casserole et qui file.', ""Servez dans chaque assiette : soulevez un grand ruban d'aligot et coupez-le au ciseau.""]",moyen,4,30,30,60,"['https://assets.afcdn.com/recipe/20191231/105959_w314h314c1cx2052cy2593cxt0cyt0cxb4105cyb5187.webp', 'https://assets.afcdn.com/recipe/20160616/20429_w314h314c1cx1500cy2248.webp', 'https://assets.afcdn.com/recipe/20131213/21096_w314h314c1cx968cy1296.webp']"
149,hamburger maison,https://www.marmiton.org/recettes/recette_hamburger-maison_32672.aspx,4.6,plat principal,viande,viande rôtie,,,très facile,"['Faites revenir les oignons à feux doux.', 'Ajouter les steaks.', 'Une fois saisi, poser une tranche de cheddar sur le steak et laisser fondre.', ""Une fois cuit, déposer le steak et le fromage sur une des tranches du pain que vous aurez auparavant tartinée d'un mélange de ketchup et de moutarde."", 'Ajouter la salade et de petites rondelles de tomates.', ""Vous pouvez maintenant recouvrir la préparation de l'autre tranche (avec ketchup et moutarde)""]",bon marché,4,5,5,10,"['https://assets.afcdn.com/recipe/20130627/42230_w314h314c1cx1250cy1875.webp', 'https://assets.afcdn.com/recipe/20180712/80895_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20131222/43879_w314h314c1cx1296cy968.webp']"
150,Coq au vin maison,https://www.marmiton.org/recettes/recette_coq-au-vin-maison_25755.aspx,4.7,plat principal,viande,viande en sauce,,,facile,"[""La veille : mettez le coq à mariner : placez-le dans un grand saladier avec l'oignon et les carottes. Versez le vin, posez le bouquet garni et ajoutez les grains de poivres."", ""Couvrez et laissez mariner une nuit au réfrigérateur. (ou toute la journée si c'est pour le soir)."", 'Le jour même : égouttez les morceaux de coq et les légumes, épongez-les bien avec du papier absorbant.', 'Filtrez la marinade et réservez.', ""Faites chauffez l'huile dans une cocotte, jetez-y les morceaux de coq et laissez-les bien dorer sur toutes les faces."", 'Retirez-les de la cocotte une fois dorés, mettez les légumes à la place. Laissez-les revenir à feu doux 5 minutes. Saupoudrez le tout de farine, remuez pour bien enrober les légumes.', ""Remettez les morceaux de coq dans la cocotte, ajoutez les gousses d'ail écrasées. Faites chauffer le cognac, versez-le et flambez."", 'Mouillez le tout avec le vin de la marinade, ajoutez le fond de veau, salez et poivrez. Portez à ébullition, puis couvrez et baissez le feu. Laissez mijoter 2 h 30 à feu doux.', ""Emincez les champignons. Faites-les dorer dans une poêle avec les lardons pendant environ 5-10 minutes. Rajoutez-les dans la cocotte 15 minutes avant de servir. Goûtez et rectifiez l'assaisonnement.""]",assez cher,4,30,2,32,"['https://assets.afcdn.com/recipe/20130910/547_w314h314c1cx1728cy2227.webp', 'https://assets.afcdn.com/recipe/20180711/80713_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20170312/9120_w314h314c1cx360cy560.webp']"
151,Fideua,https://www.marmiton.org/recettes/recette_fideua_19528.aspx,4.9,,,,,,facile,"[""Faire bouillir l'eau avec la pincée de curcuma."", ""Dans une poêle avec 2 cuillères à soupe d'huile faire rissoler l'oignon avec l'ail et le poivron. Quand l'oignon devient transparent ajouter les tomates. Quand elles commencent à changer de couleur ajouter le persil. Garder au chaud."", ""Dans une poêle à paella chauffer le reste d'huile et faire revenir les langoustines et les crevettes. Retirer et garder au chaud. Dans la même huile faire frire le poisson, ajouter le mélange de la première poêle et le vermicelle. Cuire 5 mn sans cesser de remuer."", ""Verser l'eau bouillante par dessus et disposer les moules pour la décoration. Laisser bouillir à feu moyen pendant 12 mn. Avant la fin de la cuisson disposer les langoustines et les crevettes. Cuire encore 5 mn. Laisser reposer quelques minutes avant de servir.""]",moyen,4,30,20,50,['https://static.afcdn.com/relmrtn/lazyload.png']
152,Côtes de porc au curry et au miel,https://www.marmiton.org/recettes/recette_cotes-de-porc-au-curry-et-au-miel_39173.aspx,4.6,plat principal,viande,viande rôtie,,,très facile,"[""Mélanger l'huile, le curry, le miel et le jus du citron."", 'Faire cuire les côtes de porc à la poêle.', 'À mi-cuisson des côtes de porc, arrosez avec la préparation.', 'Terminez la cuisson en retournant souvent la viande.']",bon marché,4,10,10,20,"['https://assets.afcdn.com/recipe/20180209/77493_w314h314c1cx2128cy1416cxt0cyt0cxb4256cyb2832.webp', 'https://assets.afcdn.com/recipe/20200630/112353_w314h314c1cx1920cy2880cxt0cyt0cxb3840cyb5760.webp', 'https://assets.afcdn.com/recipe/20160718/9914_w314h314c1cx1168cy2080.webp']"
153,"Crêpes au Sarrasin farcies à l'oeuf, fromage et jambon",https://www.marmiton.org/recettes/recette_crepes-au-sarrasin-farcies-a-l-oeuf-fromage-et-jambon_71106.aspx,4.8,plat principal,plat unique,galette de sarrasin,crêpe salée,,facile,"[""Verser la farine dans un saladier. Au milieu, faire un puits et y casser les 2 oeufs. Fouettez le tout en ajoutant au fur et à mesure le lait ainsi que l'eau. Terminer en ajoutant le beurre fondu. Poivrer et saler (peu!)"", ""Laisser reposer cette préparation 2h avant de l'utiliser"", ""Faire chauffer une poêle à crêpe avec l'huile. Quand elle est bien chaude, y verser la pâte à crêpes."", ""Faire cuire le premier côté, et retourner la crêpe. Casser l'oeuf par dessus, poivrer et laisser légèrement blanchir, puis ajouter le fromage râpé ainsi que la tranche de jambon. Rabattre deux côtés et replier les deux autres."", ""Renouveler l'opération jusqu'à épuisement de la pâte."", ""C'est prêt, vous pouvez déguster cela accompagné d'une petite salade verte !""]",bon marché,4,5,20,25,"['https://assets.afcdn.com/recipe/20140103/50049_w314h314c1cx2523cy1728.webp', 'https://assets.afcdn.com/recipe/20181017/82907_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20100120/47182_w314h314c1cx256cy192.webp']"
154,Noix de Saint Jacques,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques_20420.aspx,4.4,plat principal,fruits de mer,saint-jacques,,,très facile,"['Faire fondre la noix de beurre dans une poêle. Déposer les noix et les faire dorer légèrement sur chaque côté.', 'Servir immédiatement avec une toute petite pincée de poivre et une de sel de Guérande.']",moyen,4,0,10,10,"['https://assets.afcdn.com/recipe/20221011/135946_w314h314c1cx1060cy707cxt0cyt194cxb2121cyb1414.webp', 'https://assets.afcdn.com/recipe/20220930/135571_w314h314c1cx736cy1084cxt0cyt473cxb2033cyb1414.webp', 'https://assets.afcdn.com/recipe/20181017/82794_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp']"
155,Onigiri Thon et Mayonnaise,https://www.marmiton.org/recettes/recette_onigiri-thon-et-mayonnaise_228186.aspx,4.3,,,,,,moyenne,"['Commencez par cuire le riz façon gohan :', ""Lavez le riz, mouillez-le et frottez-le sans l’écraser. Couvrez-le d’eau et remuez. Jetez l'eau devenue blanche et répétez l’opération jusqu’à ce que celle-ci soit claire puis égouttez le riz."", 'Mettez-le dans une casserole avec deux fois son volume en eau froide. Couvrez et portez à ébullition.', 'Dès que l’eau bout, remuez le riz hors du feu, réduisez au minimum et laissez cuire 15 min à couvert.', 'Retirez du feu et laissez reposer 10 min pour que le riz gonfle dans sa vapeur.', 'Laisser tiédir, mais pas refroidir complètement afin que le riz reste collant.', 'Pendant ce temps, coupez la feuille de nori en 6 larges bandes et grillez-les légèrement. Mélangez le thon et la mayonnaise de manière homogène dans un bol.', 'Mouillez vos mains puis couvrez généreusement vos paumes de sel.', 'Prenez du riz dans le creux d’une main, faites un petit creux au milieu et placez-y un peu du mélange thon-mayonnaise en une petite boule.', 'Recouvrez avec autant de riz.', ""Pressez avec l’autre main pour refermez le tout en une forme triangulaire aux bords légèrement épais comme sur l'image."", ""Aplatissez les faces puis envelopper le tout d'une bande d'algue nori comme une couverture (voir l'image). Recommencez jusqu'à utiliser tous les ingrédients."", 'Placer les onigiris au réfrigérateur 10 min puis dégustez. Ils peuvent être conservés 1 ou 2 jours dans un récipient hermétique.']",bon marché,4,45,20,65,['https://static.afcdn.com/relmrtn/lazyload.png']
156,écrevisses à l'américaine,https://www.marmiton.org/recettes/recette_ecrevisses-a-l-americaine_164549.aspx,4.7,plat principal,fruits de mer,crustacés,,,moyenne,"[""- châtrer les écrevisses vivantes (retirer le tube digestif en saisissant le milieu de l'extrémité de la queue, en tournant et en tirant sèchement)"", '- éplucher les carottes et les échalotes, les émincer finement', ""- dans une cocotte, faire revenir les échalotes émincées, les carottes coupées en fines rondelles, le thym, dans de l'huile d'olive"", '- laisser fondre les échalotes et les carottes 20 minutes', '- ajouter les écrevisses à feu vif', '- bien remuer, les écrevisses doivent devenir bien rouges', '- ajouter le vin blanc et la purée de tomate', '- saler, poivrer', '- ajouter un peu de viandox', '- laisser mijoter 10 minutes', '- faire chauffer le Cognac à part dans une petite casserole', '- dresser les écrevisses dans un plat creux et flamber avec le Cognac au moment de servir', '- Bon appétit!']",moyen,4,40,35,75,['https://static.afcdn.com/relmrtn/lazyload.png']
157,Porc caramel,https://www.marmiton.org/recettes/recette_porc-caramel_72335.aspx,4.7,plat principal,viande,viande en sauce,,,facile,"['Découper le porc en bouchées.', ""Faire chauffer 50 cl d'eau. Ajouter les deux cubes de bouillon de poule, 1 cuillère à soupe de gingembre moulu, 1 cuillère à soupe de mélange quatre épices et 3 cuillères à soupe de sauce soja."", ""Dans une sauteuse, préparez votre caramel avec le sucre et l'eau."", 'Une fois le caramel prêt, ajouter le bouillon et tourner très vite pour faire dissoudre le caramel (qui va se durcir) dans le bouillon.', ""Une fois le caramel dissout, rajouter la viande et l'oignon coupé en gros morceaux et mettre à feu très vif. Laisser réduire jusqu'à ce que tout le liquide se soit évaporé (environ 25 min) et que la viande se mêle au mélange épais caramel-épices."", 'Déguster !']",bon marché,4,10,40,50,"['https://assets.afcdn.com/recipe/20200116/106588_w314h314c1cx3283cy2191cxt958cyt566cxb5520cyb3684.webp', 'https://assets.afcdn.com/recipe/20181017/82906_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20181017/82750_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp']"
158,Blanquette de veau facile au Cookeo,https://www.marmiton.org/recettes/recette_blanquette-de-veau-facile-au-cookeo_383136.aspx,5,plat principal,viande,viande en sauce,,,très facile,"[""Coupez la viande en morceaux de taille moyenne puis placez-la dans la cuve du Cookeo. Faites-la revenir avec le beurre doux jusqu'à ce que les morceaux soient un peu dorés sur le mode « dorer » / 3 min (préchauffage inclus), en remuant avec une cuillère en bois / stoppez avant l’étape 2."", 'Saupoudrez avec la farine. Remuez bien.', ""Versez 40 cl d’eau, les cubes de bouillon, le vin. Ajoutez de l'eau si nécessaire pour couvrir."", 'Épluchez puis coupez les carottes en rondelles. Émincez l’oignon. Versez le tout dans la cuve. Ajoutez les champignons égouttés.', 'Laissez mijoter doucement dans le Cookeo sur le mode « cuisson sous pression » / 45 min. Si la préparation est trop liquide, ajoutez un peu de farine.', 'Dans un bol, mélangez bien la crème fraîche, les jaunes d’œufs et le jus de citron. Ajoutez ce mélange en fin de cuisson, puis remuez bien.']",moyen,4,25,45,70,['https://static.afcdn.com/relmrtn/lazyload.png']
159,Truites meunières,https://www.marmiton.org/recettes/recette_truites-meunieres_26892.aspx,4.5,,,,,,facile,"[""Tremper les truites dans le lait froid salé puis les passer dans la farine. Tapoter légèrement afin d'ôter l'excédent de farine."", 'Les faire cuire dans le beurre pendant 15 minutes en les retournant à mi-cuisson.', 'Arroser de citron et du jus de cuisson puis servir.']",moyen,4,10,15,25,"['https://assets.afcdn.com/recipe/20150406/30775_w314h314c1cx1224cy1632.webp', 'https://assets.afcdn.com/recipe/20181117/83928_w314h314c1cx2016cy1134cxt0cyt0cxb4032cyb2268.webp']"
160,Dorade au four,https://www.marmiton.org/recettes/recette_dorade-au-four_339422.aspx,2.8,plat principal,poisson,poisson au four,,,facile,"['Préchauffez votre four à 200°C (thermostat 6-7).', 'Huilez un moule carré de la taille des poissons.', 'Coupez votre oignon en lamelles ainsi que les carottes, les pommes de terre et 1 des 2 citrons.', 'Mettez 4 rondelles de citron sous chaque dorade et mettez le reste du citron sur les poissons.', 'Mettez les oignons et les légumes autour et sur les poissons.', ""Arroser d'un filet d'huile d'olive."", 'Enfourner 30 minutes.', 'Remplissez le ventre des dorades avec le thym et le laurier.', 'Déposez les dorades sur les légumes et quelques rondelles de citron sur le dessus.', 'Remettez au four pendant 10 min, arrosez de vin blanc, et enfourner à nouveau 15 min au four à 180°C.', ""Faites un jus de citron avec le deuxième citron, et c'est prêt !""]",bon marché,4,20,25,45,['https://static.afcdn.com/relmrtn/lazyload.png']
161,Roti de Porc fondant,https://www.marmiton.org/recettes/recette_roti-de-porc-fondant_51874.aspx,4.7,plat principal,viande,viande rôtie,,,très facile,"['Mettez le beurre à fondre dans une cocotte en fonte.', 'Faites blondir les échalotes finement coupées.', 'Ajoutez la viande et faites-la dorer.', ""Rajoutez les gousses d'ail, salez et poivrez la viande."", 'Versez le vin, mettez le laurier dans la sauce et saupoudez la viande de thym.', ""Rajoutez l'eau."", 'Laissez mijoter 1h30 environ à feu doux.', 'Tournez la viande de temps en temps.']",bon marché,4,15,130,145,"['https://assets.afcdn.com/recipe/20200430/110203_w314h314c1cx2880cy1920cxt0cyt0cxb5760cyb3840.webp', 'https://assets.afcdn.com/recipe/20200430/110202_w314h314c1cx1920cy2880cxt0cyt0cxb3840cyb5760.webp', 'https://assets.afcdn.com/recipe/20141115/15103_w314h314c1cx968cy1296.webp']"
162,Burger maison,https://www.marmiton.org/recettes/recette_home-burger_93645.aspx,5,plat principal,viande,viande rôtie,,,très facile,"[""Tranchez de fines lamelles d'emmental afin de recouvrir la partie inférieure de votre pain à burger. Mettez ensuite au four sur le mode grill le temps de faire fondre le fromage."", ""Coupez l'oignon de manière à obtenir de fines et grandes lamelles. Coupez la tomate en grandes tranches également. Coupez 2 à 3 grandes feuilles de salade en lamelles fines et longues."", 'Hachez en tout petits morceaux les cornichons et mélangez-les à la mayonnaise préalablement préparée.', 'Mettez au four la partie supérieure de votre pain à burger.', ""Faites ensuite cuire à votre convenance votre steak haché dans une poêle avec du beurre ou de l'huile ou utilisez un grill. Assaisonnez généreusement en sel et poivre."", 'Sortez ensuite les deux parties de votre pain à burger. Disposez sur la partie avec le fromage fondu votre steak haché sur lequel vous allez étaler votre mayonnaise. Déposez ensuite une à deux grandes tranches de tomate puis la salade verte.', ""Sur la partie supérieure de votre pain, étaler du ketchup de manière à le recouvrir complètement, puis disposez vos lamelles d'oignons."", 'Refermez. Bon appétit !']",bon marché,4,30,10,40,['https://static.afcdn.com/relmrtn/lazyload.png']
163,Joue de porc à la bière,https://www.marmiton.org/recettes/recette_joue-de-porc-a-la-biere_36896.aspx,4.9,plat principal,viande,viande en sauce,,,très facile,"['Dégraisser la viande.', 'Faire revenir la viande dans un mélange beurre-huile (pour ne pas que le beurre brûle). La sortir de la casserole avec le jus et conserver.', 'Faire revenir ensemble les lardons et les oignons.', 'Rajouter une cuillère à soupe de miel, puis remettre la viande. Ajouter la bière, saler (légèrement à cause des lardons), poivrer.', 'Mettre un couvercle et laisser mijoter 2h en surveillant.', 'Bon appétit !']",bon marché,4,5,220,225,"['https://assets.afcdn.com/recipe/20181017/82874_w314h314c1cx1711cy2281cxt0cyt0cxb3422cyb4562.webp', 'https://assets.afcdn.com/recipe/20141109/7295_w314h314c1cx1632cy984.webp', 'https://assets.afcdn.com/recipe/20130302/4512_w314h314c1cx256cy192.webp']"
164,Poivrons farcis,https://www.marmiton.org/recettes/recette_poivrons-farcis_94368.aspx,4.6,plat principal,plat unique,légumes farcis,,,très facile,"['Hacher finement oignons, ail et persil.', 'Tremper le pain de mie dans du lait tiède pour le ramollir.', 'Mélanger le mélange pain/lait avec tous les autres ingrédients.', 'Laver les poivrons et évider les (par le haut).', 'Farcir les poivrons et les mettre dans un plat à four.', 'Faire cuire au four à 200° pendant 1h. Retourner à mi-cuisson. Bon appétit !']",bon marché,4,25,1,26,"['https://assets.afcdn.com/recipe/20130924/61603_w314h314c1cx2080cy1456.webp', 'https://assets.afcdn.com/recipe/20181017/82921_w314h314c1cx1876cy2502cxt0cyt0cxb3753cyb5004.webp', 'https://assets.afcdn.com/recipe/20150222/65297_w314h314c1cx800cy600.webp']"
165,Carbonades flamandes traditionnelles,https://www.marmiton.org/recettes/recette_carbonades-flamandes-traditionnelles_29711.aspx,4.8,plat principal,plat unique,carbonade,,,très facile,"['Couper la viande en cubes de 2 à 3 centimètres de côté. \nDécouper grossièrement les oignons et couper le lard en gros lardons.', 'Faire fondre le beurre et faire suer les oignons dedans 10 minutes pour les ramollir (feu au mini à couvert).', 'Ajouter le lard en augmentant légèrement le feu, remuer régulièrement en essayant de garder couvert le plus possible.', 'Une fois le lard bien rose, retirer le tout (sauf le jus) et le réserver dans un plat.', 'Mettre le feu au maxi et mettre la viande dans la cocotte. Remuer régulièrement (ne pas couvrir), la viande doit se colorer de tous les côtés, elle va finir par rendre pas mal de jus.\nRetirer la cocotte du feu, mettre la viande dans un plat en conservant le jus dans la cocotte.', 'Diluer la cassonade dans le jus de viande et mettre sur le feu à fond pour le réduire de moitié.', ""Une fois réduit, mettre le feu au mini et remettre le mélange lard-oignons en le mêlant au 'sirop', ajouter la viande et re-mélanger, ajouter le bouquet garni et recouvrir de bière entre (80 cl et 1 litre), saler très légèrement."", ""Recouvrir délicatement toute la surface avec le pain d'épices 'moutardé'. \nLaisser mijoter à couvert 3 heures sans remuer, tant que le pain d'épices n'est pas fondu (retirer le bouquet après 1 heure ou 2 maxi)."", ""En cours de 'mijotage', rectifier l'assaisonnement si besoin."", 'Si après trois heures, le jus est encore trop liquide, laisser encore mijoter en laissant le couvercle en partie ouvert, la sauce doit être légèrement collante en surface mais bien liquide en dessous et ne doit surtout pas brûler au fond.']",bon marché,4,30,310,340,"['https://assets.afcdn.com/recipe/20130201/9458_w314h314c1cx1250cy1875.webp', 'https://assets.afcdn.com/recipe/20180712/80825_w314h314c1cx1920cy1080cxt0cyt0cxb3840cyb2160.png', 'https://assets.afcdn.com/recipe/20111026/27987_w314h314c1cx256cy192.webp']"
166,Taboulet pour barbecue,https://www.marmiton.org/recettes/recette_taboulet-pour-barbecue_315710.aspx,4.7,,,,,,facile,"['Recette à préparer la veille.', 'Mettre la semoule (non cuite, elle va cuire avec le citron, et s’hydrater avec le jus des légumes) dans un saladier, ajouter le jus de citron et l’huile d’olive. Remuer avec une fourchette.', 'Éplucher l’oignon et le couper en petit morceaux. Ajouter à la préparation. Remuer avec une fourchette.', 'Éplucher le demi concombre le couper en deux dans le sens de la longueur et l’épépiner avec une petite cuillère. Le couper en petits dés et l’ajouter à la préparation. Remuer.', 'Laver et enlever le trognon des tomates. Les couper en quartier, les épépiner et couper en petits dés.', 'Ajouter à la préparation. Remuer.', 'Laver et épépiner le demi-poivron, le couper en petits dés, et l’ajouter à la préparation. Remuer.', 'Couper 5 feuilles de menthe dans le sens de la longueur avec un ciseau, les positionner les unes sur les autres, et les couper en petits morceaux. Remuer.', 'Saler/poivrer et remuer.', 'Couvrir et mettre au frigo.', 'Le brasser avec une fourchette toutes le 3 ou 4 h et rectifier. l’assaisonnement si besoin en sel/poivre, huile d’olive.', '2 ou 3 heures avant de servir, ajouter les 5 autres feuilles de menthe également coupées en petits morceaux.', 'A déguster avec un barbecue.']",bon marché,4,1,0,1,['https://static.afcdn.com/relmrtn/lazyload.png']
167,Ris de Veau aux champignons,https://www.marmiton.org/recettes/recette_ris-de-veau-aux-champignons_32436.aspx,4.8,plat principal,viande,abats,,,moyenne,"['Faire tremper les ris de veau la veille pour les nettoyer et enlever les peaux plus facilement.', ""Le lendemain, blanchir environ 10 mn les ris de veau dans une casserole d'eau bouillante avec 1 bouillon cube."", ""Faire revenir les oignons dans un peu d'huile d'olive."", 'Ajouter les ris de veau égouttés et nettoyés. Faire revenir avec les oignons, saler et poivrer.', 'Ajouter les champignons, mélanger délicatement.', ""Saupoudrer de fond de veau et couvrir avec de l'eau. Laisser cuire environ 20 mn."", 'Retirer les ris et les champignons, mettre dans un plat de service. Faire réduire la sauce et ajouter la crème épaisse.', ""Rectifier l'assaisonnement et verser la sauce sur les ris et champignons. Bon appétit !""]",assez cher,4,3,42,45,"['https://assets.afcdn.com/recipe/20181017/82856_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20150510/23725_w314h314c1cx720cy960.webp', 'https://assets.afcdn.com/recipe/20190331/90161_w314h314c1cx1560cy2080cxt0cyt0cxb3120cyb4160.webp']"
168,Filet mignon de porc fondant en cocotte,https://www.marmiton.org/recettes/recette_filet-mignon-de-porc-fondant-en-cocotte_63628.aspx,4.6,plat principal,viande,viande rôtie,,,facile,"['Faire revenir les oignons préalablement émincés en rondelles dans la cocotte-minute. Ajouter les lardons.', 'Dans une poële, faire revenir le filet mignon sur tous les côtés.', 'Quand les oignons sont blonds et les lardons légèrement grillés, déposer le filet mignon au fond de la cocotte. Y verser 2 l de bouillon de boeuf. Déposer une branche de thym et deux feuilles de laurier.', 'Fermer la cocotte et faire cuire le tout pendant 45 minutes à partir de la rotation de la soupape.', 'Pendant ce temps, couper les pommes de terre en 6 et les carottes en grosses rondelles. Les faire revenir 5 min dans la poële.', ""Au bout de 45 minutes, laisser s'échapper la vapeur , ouvrir la cocotte et ajouter carottes et pommes de terre (elles doivent être recouvertes par le bouillon, sinon ajouter un peu d'eau)."", 'Laisser cuire encore 10 à 15 minutes a partir de la rotation de la soupape.', 'Pendant ce temps préchauffer le four à 210°C (thermostat 7).', ""Après avoir fait évacuer la vapeur de la cocotte, en sortir le filet mignon et le déposer dans un plat à four. L'arroser du jus de cuisson."", ""Faire encore cuire 10 minutes à un quart d'heure au four."", 'Au dernier moment, ajouter au jus de cuisson la crème fraîche et mélanger délicatement.', ""C'est prêt!"", 'Servir chaque tranche avec pommes de terre, carottes et arroser de jus (bouillon, lardons, oignons, crème fraîche).']",moyen,4,30,1,31,"['https://assets.afcdn.com/recipe/20170310/14399_w314h314c1cx2880cy1920.webp', 'https://assets.afcdn.com/recipe/20220519/132109_w314h314c1cx1920cy1080cxt0cyt0cxb3840cyb2160.jpeg', 'https://assets.afcdn.com/recipe/20240303/149540_w314h314c1cx1124cy1124cxt0cyt0cxb2249cyb2249.jpeg']"
169,Gratin de chou-fleur et pommes de terre,https://www.marmiton.org/recettes/recette_gratin-de-chou-fleur-et-pommes-de-terre_23151.aspx,4.7,accompagnement,gratin de pommes de terre,autre gratin de pommes de terre,,,facile,"['Laver le chou, le séparer en bouquets, puis peler les pommes de terre et les détailler en rondelles.', ""Dans un grand faitout, porter de l'eau salée à ébullition et y faire cuire les pommes de terre au bout de 8 minutes. Mettre ensuite le chou."", ""Laisser cuire les légumes en veillant à ce qu'ils ne ramollissent pas trop, puis les mettre à égoutter. Récupérer 25 cl du bouillon des légumes et le réserver."", ""Préchauffer votre four à 240°C (thermostat 8). Préparer ensuite la sauce : Faire fondre le beurre dans une casserole avec la farine sans cesser de remuer. Mouiller avec le bouillon récupéré, le lait et assaisonner de sel, poivre et noix de muscade à votre convenance. Laisser mijoter 10 min, le temps que la sauce prenne, puis rectifier l'assaisonnement."", 'Réserver 3 cuillères à soupe de gruyère râpé et incorporer le reste dans la casserole en remuant.', 'Dans un plat à gratin beurré, dresser les pommes de terre et le chou. Les recouvrir de sauce et parsemer le dessus des 3 cuillères à soupe de gruyère râpé réservées.', 'Enfourner à four chaud et laisser gratiner 10 à 15 min. Servir immédiatement.']",bon marché,4,20,40,60,"['https://assets.afcdn.com/recipe/20200517/111281_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20200517/111280_w314h314c1cx1920cy2880cxt0cyt0cxb3840cyb5760.webp', 'https://assets.afcdn.com/recipe/20120222/46547_w314h314c1cx256cy192.webp']"
