id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
2597,Mojito pomme sans alcool,https://www.marmiton.org/recettes/recette_mojito-pomme-sans-alcool_228068.aspx,4.8,apéritif ou buffet,cocktail apéritif,cocktail sans alcool,,,facile,"[""Effeuillez les brins de menthe. Coupez les 3 citrons en rondelles. Placez les feuilles dans un saladier ou mieux un pichet isotherme avec les rondelles des citrons et le sucre. Mélangez en écrasant la menthe avec le dos d'une cuillère mais sans broyer les feuilles."", ""Ajoutez une douzaine de glaçons, puis versez le jus de pomme. Allongez avec de l'eau gazeuse et mélangez doucement."", ""Dégustez frappé, avec une paille c'est encore mieux !""]",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2598,Cocktail cosmopolitan,https://www.marmiton.org/recettes/recette_cocktail-cosmopolitan_67685.aspx,4.3,,,,,,très facile,['Mélanger et shaker dans un shaker à glaçons !'],moyen,4,3,0,3,['https://assets.afcdn.com/recipe/20131025/31242_w314h314c1cx1900cy1266.webp']
2599,Bailey's Maison,https://www.marmiton.org/recettes/recette_bailey-s-maison_63626.aspx,5.0,,,,,,très facile,"[""Délayez les jaunes d'oeuf et le sucre. Ajoutez le sucre vanillé, le cacao, le café et le whisky. Terminez par la cème fraîche."", 'Servez bien frais !']",assez cher,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2600,Punch,https://www.marmiton.org/recettes/recette_punch_26610.aspx,4.7,apéritif ou buffet,cocktail apéritif,punch,,,très facile,"['Dans un grand saladier (pouvant contenir 5 litres ou à défaut une marmite), versez tous les ingrédients y compris les bananes coupées en fines lamelles.', 'Réservez 2 heures au réfrigérateur.']",bon marché,4,10,0,10,"['https://assets.afcdn.com/recipe/20130627/21560_w314h314c1cx1250cy1875.webp', 'https://assets.afcdn.com/recipe/20180711/80746_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20230505/142640_w314h314c1cx583cy583cxt0cyt0cxb1166cyb1166.jpeg']"
2601,Jus de fruit (avec centrifugeuse),https://www.marmiton.org/recettes/recette_jus-de-fruit-avec-centrifugeuse_45710.aspx,4.4,,,,,,très facile,"['Coupez vos fruits en morceaux, et passez le tout à la centrifugeuse.', ""Ajoutez de l'eau, en fonction du goût (moi je préfère sans!)."", ""Et n'oubliez pas de déguster!""]",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2602,Jus de pommes express,https://www.marmiton.org/recettes/recette_jus-de-pommes-express_60887.aspx,3.5,,,,,,très facile,"['Découpez les pommes en morceaux et ajoutez le sucre.', ""Versez l'eau et mixez le tout.""]",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2603,Pisco sour (recette péruvienne),https://www.marmiton.org/recettes/recette_pisco-sour-recette-peruvienne_80898.aspx,4.3,,,,,,très facile,"['Mélanger le pisco, le jus de citron et le sirop de canne.', ""Battre le blanc d'oeuf en neige avec la cuillère à café de sucre, puis mélanger avec le reste des ingrédients."", 'Ajouter les glaçons pilés au moment de servir dans de petites coupes.', ""Blancs d'oeufs, autres ingrédients et glaçons à piler, peuvent être mélanger au mixer (blender) juste avant de servir."", ""2 gouttes d'angostura sont à ajouter à la surface de chaque coupe servie.""]",moyen,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2604,Mai Tai,https://www.marmiton.org/recettes/recette_mai-tai_392276.aspx,0.0,apéritif ou buffet,cocktail apéritif,cocktail rhum,,,facile,"['Réalisez la recette ""Mai Tai"" au shaker.', 'Frapper les ingrédients et servir dans un verre rempli de glace.', 'Servir dans un verre de type ""verre tulipe"".', ""Une cerise confite, une tranche d'orange et un petit parasol.""]",moyen,4,0,0,0,['https://static.afcdn.com/relmrtn/lazyload.png']
2605,Sirop de fleurs de sureau,https://www.marmiton.org/recettes/recette_sirop-de-fleurs-de-sureau_31811.aspx,3.9,,,,,,très facile,"['Égrenez les fleurs dans un saladier. Ajoutez les citrons coupés en petits morceaux et le sucre. Mélangez et laissez macérer toute une nuit.', ""Versez la préparatioon dans une casserole avec l'eau et faites chauffer à feu doux 10 mn en remuant régulièrement et sans laisser bouillir."", 'Laissez refroidir. Filtrez le sirop en pressant bien puis metttre en bouteille.']",bon marché,4,30,10,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2606,Apéritif vin d'orange,https://www.marmiton.org/recettes/recette_aperitif-vin-d-orange_81190.aspx,5.0,boissons,boissons froides,vins de fruits,,,très facile,"['Laver et couper les fruits en quatre et y planter les clous de girofle. Mélanger dans un grand pot (avec couvercle) le vin, le sucre et la vanille.', ""Bien remuer pour faire dissoudre le sucre et ajouter les fruits et l'alcool, et une pincée ou plus de muscade et cannelle."", 'Laisser massérer pendant 40 jours en remuant une fois par semaine.', 'Filter au moment de la mise en bouteille.', 'Servir bien frais!!!']",moyen,4,20,0,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2607,Orgasme,https://www.marmiton.org/recettes/recette_orgasme_392319.aspx,3.1,,,,,,facile,"['Réalisez la recette ""Orgasme"" directement dans le verre.', ""Dans un petit verre verser la tequila et le get27, puis verser le bailey's jusqu'a ras bord du verre. Boire cul sec."", 'Servir dans un verre de type ""shooter"".']",moyen,4,0,0,0,['https://static.afcdn.com/relmrtn/lazyload.png']
2608,Mojito Fraise,https://www.marmiton.org/recettes/recette_mojito-fraise_392350.aspx,5.0,apéritif ou buffet,cocktail apéritif,mojito,,,facile,"['Réalisez la recette ""Mojito Fraise"" directement dans le verre.', ""Coupez le demi citron vert en dés et écrasez-les avec le sirop de canne et les fraises coupées en morceaux dans le verre à l'aide d'un pilon. Versez le sirop de sucre de canne, placez la menthe fraîche dans la préparation et pilez-la délicatement sans la broyer. Ajoutez la glace pilée, versez le rhum et allongez de jus de fraise.\r\n."", 'Servir dans un verre de type ""tumbler"".', 'Un brin de menthe et une fraise.']",moyen,4,0,0,0,['https://static.afcdn.com/relmrtn/lazyload.png']
2609,L'embuscade,https://www.marmiton.org/recettes/recette_l-embuscade_45476.aspx,4.3,,,,,,très facile,"['Commencez par déposer un filet de sirop de grenadine au fond du verre.', 'Ensuite, versez 2/10 de Calvados.', 'Ajoutez 3/10 de vin blanc.', 'Versez un filet de sirop de citron.', 'Enfin, compléter avec 5/10 de bière.']",assez cher,4,1,0,1,['https://static.afcdn.com/relmrtn/lazyload.png']
2610,Sirop de fleurs de sureau facile,https://www.marmiton.org/recettes/recette_sirop-de-fleurs-de-sureau-facile_30254.aspx,5.0,,,,,,très facile,"[""Cueillir 25 têtes de sureau bien en fleurs. Enlever les queues des fleurs ramassées. Faire bouillir 3 litre d'eau. Mettre les fleurs, le sucre, le citron pressé, le dans un récipient et y ajouter les 3 litres d'eau bouillante."", 'Bien remuer pour que le sucre se dilue complètement et laisser reposer 24 heures. Après cela, filtrer le sirop pour en enlever les fleurs et mettre dans des bouteilles ébouillantées et traitées comme pour des confitures.', ""Servir avec 5-7 volumes d'eau ou du vin blanc pour faire un kir sureau!""]",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2611,Punch coco de martinique,https://www.marmiton.org/recettes/recette_punch-coco-de-martinique_95580.aspx,4.8,apéritif ou buffet,cocktail apéritif,punch,,,facile,"['dans une casserole, faire chauffer à feu moyen le lait concentré ,le lait de coco, et le sucre de canne en poudre,et les 2 gousses de vanille ouverte en deux (pour que les grains de vanille se libèrent dans le mélange).mélanger le tout avec une cuillère en bois.', ""Quand le mélange est devenue homogène,rajouter les épices( tamisés,à l'aide d'une petite passoire )pour éliminer les éventuels grumeaux ."", ""Enlever du feu ,et laisser refroidir le mélange obtenue ,en remuant de temps en temps pour vérifier qu'il n'y à pas grumeaux avec les épices."", 'Quand le mélange est froid ,rajouter le demi litre de rhum. bien mélanger le tout et mettre en bouteille (de verre de préférence ).récupérer les gousses de vanille du mélange pour les mettre dans les bouteilles avec le punch coco .']",bon marché,4,30,30,60,['https://static.afcdn.com/relmrtn/lazyload.png']
2612,Liqueur de verveine,https://www.marmiton.org/recettes/recette_liqueur-de-verveine_16182.aspx,4.0,boissons,digestif,liqueur,,,facile,"[""Mettre les feuilles dans un bocal avec l'alcool et laisser tremper 48h."", ""Faire fondre le sucre dans les 50 cl d'eau que l'on a fait chauffer auparavant et laisser bien refroidir le sirop."", ""Passer ensuite la verveine et mélanger l'alcool où trempait la verveine et le sirop obtenu."", 'Laisser de côté une quinzaine de jours, puis filtrer une à deux fois.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2613,Espresso Martini,https://www.marmiton.org/recettes/recette_espresso-martini_534155.aspx,0.0,boissons,boissons froides,,,,facile,"['Versez les ingrédients dans un shaker.', 'Ajoutez des glaçons (une dizaine environ) et shaker énergiquement pendant 15 secondes pour faire mousser le café.', 'Retirez les glaçons puis filtrez la mixture à l’aide d’une passoire à cocktail avant de la verser dans un verre.', 'Déposez sur la mousse quelques grains de café pour la décoration.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2614,Le vrai lassi à la mangue (Inde),https://www.marmiton.org/recettes/recette_le-vrai-lassi-a-la-mangue-inde_39153.aspx,4.8,,,,,,très facile,['Mélangez le tout et laissez au frigidaire...hummm !!'],bon marché,4,2,0,2,"['https://assets.afcdn.com/recipe/20130304/55207_w314h314c1cx750cy777.webp', 'https://assets.afcdn.com/recipe/20100120/45030_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20150208/55208_w314h314c1cx816cy458.webp']"
2615,La Soupe Angevine,https://www.marmiton.org/recettes/recette_la-soupe-angevine_49013.aspx,4.7,apéritif ou buffet,cocktail apéritif,cocktail champagne,,,très facile,"['Mettez au frais la bouteille de crémant de Loire.', 'Pressez le citron.', 'Une fois que la bouteille est bien fraîche, versez le contenu dans un saladier, ajoutez-y le Cointreau, le sirop de sucre de canne, le citron pressé.', 'Servir bien frais.']",moyen,4,10,0,10,"['https://assets.afcdn.com/recipe/20230621/143696_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20180725/81567_w314h314c1cx1822cy1214cxt0cyt0cxb3642cyb2426.webp']"
2616,Negroni,https://www.marmiton.org/recettes/recette_negroni_348141.aspx,0.0,,,,,,facile,"['Mettez les glaçons dans un verre.', 'Ajoutez le gin, le Campari, le vermouth.', 'Agitez vivement avec une cuillère pendant 10 secondes.', ""Ajoutez l'orange bitters."", 'Servir et dégustez.']",moyen,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2617,Curaçao,https://www.marmiton.org/recettes/recette_curacao_14364.aspx,0.0,,,,,,très facile,"[""Faire macérer 6 semaines les écorces séchées dans l'alcool. Filtrer."", ""Dans un bocal, mettre les zestes des oranges amères, puis verser dessus un sirop bouillant fait avec eau et sucre. Ajouter alors l'alcool de macération avant de fermer le bocal."", 'Après 6 jours, colorer avec un caramel blond. Mettre en bouteilles.']",bon marché,4,10,10,20,[]
2618,Lait d'or,https://www.marmiton.org/recettes/recette_lait-d-or_371473.aspx,5.0,boissons,boissons chaudes,,,,très facile,"[""Mettre à chauffer le lait dans une casserole jusqu'à frémissement."", ""Y ajouter le curcuma, la cannelle, le gingembre, le poivre et l'huile de coco."", 'Éteindre le feu et tourner au fouet pour bien mélanger.', 'Verser dans la tasse et boire chaud.']",bon marché,4,5,10,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2619,Bloody Mary facile pour Halloween,https://www.marmiton.org/recettes/recette_bloody-mary-facile_531087.aspx,0.0,boissons,,,,,facile,"['Mettre les différents ingrédients dans un verre à mélange avec des glaçons. Mélanger.', 'Verser dans un verre, puis ajouter à convenance le sel de céleri (optionnel) avant de servir.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2620,Detox water au citron,https://www.marmiton.org/recettes/recette_detox-water-au-citron_338704.aspx,4.6,boissons,boissons froides,detow water,,,facile,"['Laver votre citron, le couper en rondelles, enlever les pépins éventuels.', ""Prendre un Mason Jar, ce bocal à la mode venu tout droit des states et qui est l’élément indispensable cet été ! (Un grand verre ou bocal fera l'affaire)"", ""Remplir votre Mason Jar d'eau filtrée, y plonger vos rondelles de citron et y ajouter les feuilles de menthes préalablement lavées."", 'Placer la préparation au frais au minimum 30 min pour que votre eau soit aromatisée.', ""L'idéal est une nuit au réfrigérateur."", ""N'ajoutez rien votre boisson est prête ! Y planter une paille et le tour est joué."", ""De l'eau des fruits rien de plus et votre eau détoxifiante est prête à être dégustée."", 'Bonne détox !']",bon marché,4,2,0,2,"['https://assets.afcdn.com/recipe/20150826/29335_w314h314c1cx1250cy1709.webp', 'https://assets.afcdn.com/recipe/20150728/36558_w314h314c1cx250cy216.webp', 'https://assets.afcdn.com/recipe/20150826/29334_w314h314c1cx1250cy1624.webp']"
2621,Pousse rapière,https://www.marmiton.org/recettes/recette_pousse-rapiere_392323.aspx,3.0,,,,,,facile,"['Réalisez la recette ""Pousse rapière"" directement dans le verre.', ""Préparer le cocktail au dernier moment afin de garder l'effervescence le plus longtemps possible. Les ingrédients doivent être frais (idéalement 4°C) afin d'éviter un choc thermique produisant de la mousse et faisant perdre l'effervescence et la saveur. \r\n\r\nVerser la liqueur d'armagnac et compéter avec le vin mousseux."", 'Servir dans un verre de type ""flûte"".', ""Vous pouvez éventuellement agrémenter la flûte d'une rondelle d'orange, conservée au congélateur pour plus de fraicheur.""]",moyen,4,0,0,0,['https://static.afcdn.com/relmrtn/lazyload.png']
2622,Milk shake panaché aux fruits,https://www.marmiton.org/recettes/recette_milk-shake-panache-aux-fruits_29473.aspx,4.3,,,,,,très facile,"['Mettre tous les ingrédients dans le bol du mixer et mixer le tout.', 'A servir très frais.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2623,Zizi coincoin (cocktail belge),https://www.marmiton.org/recettes/recette_zizi-coincoin_228614.aspx,4.0,,,,,,très facile,"[""Mélanger le tout, c'est prêt!""]",moyen,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2624,Chocolat viennois,https://www.marmiton.org/recettes/recette_chocolat-viennois_22322.aspx,4.5,boissons,boissons chaudes,chocolat chaud,,,facile,"['Sur feu très doux, et dans une casserole, faites fondre le chocolat avec 2 cuillères à soupe de lait.', 'Sans cesser de mélanger, incorporez le reste du lait, puis faites chauffer en remuant de temps en temps.', 'Entre temps, dans un saladier bien froid, (passé au congélateur), faites monter la crème en chantilly, puis incorporez le sucre en poudre.', ""Versez le chocolat chaud dans des tasses, puis recouvrez-les d'un dôme de crème chantilly."", ""Petit truc : n'ajoutez la chantilly qu'au dernier moment, sinon elle s'affaissera au contact du chocolat chaud !"", 'Saupoudrez quelques copeaux de chocolat, et dégustez aussitôt...']",bon marché,4,10,5,15,"['https://assets.afcdn.com/recipe/20180906/82145_w314h314c1cx700cy450cxt0cyt0cxb1400cyb900.webp', 'https://assets.afcdn.com/recipe/20150318/24649_w314h314c1cx816cy458.webp']"
2625,Jus de tomates au basilic,https://www.marmiton.org/recettes/recette_jus-de-tomates-au-basilic_44234.aspx,4.7,,,,,,très facile,"['Laver, éponger, couper en dés les tomates.', 'Presser le 1/2 citron.', 'Prélever le zeste du 1/2 citron.', ""Dans un mixer, verser l'eau, le jus du citron, les dés de tomates, le persil, le basilic, sel, poivre, sel de céleri. Mixer le tout."", 'Dans un chinois ou une passoire, filtrer la préparation. Bien presser pour récupérer le jus.', 'Goûter, rectifier selon votre goût. Ajouter le zeste du citron et servir bien frais.']",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2626,Cocktail rhum-malibu : le Muyel,https://www.marmiton.org/recettes/recette_cocktail-rhum-malibu-le-muyel_319572.aspx,0.0,apéritif ou buffet,cocktail apéritif,cocktail rhum,,,facile,"['Dans une coupe ou une flute à champagne, voire un verre à whisky, déposer une framboise et un peu de sirop de grenadine.', 'Verser doucement sur les bords du verre le rhum blanc,le malibu ainsi que le cointreau.', ""Compléter avec le jus d'orange et le trait de citron."", 'Note :', 'Si vous avez le temps vous pouvez commencer par glacer les verres en trempant les bords dans un sirop puis dans du sucre ou de la noix de coco râpée.', 'Vous pouvez aussi laisser les verres dans le congélateur avant de faire le cocktail pour leur donner un effet givré.']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2627,Milk-shake au chocolat,https://www.marmiton.org/recettes/recette_milkshake-au-chocolat_530523.aspx,4.3,boissons,boissons froides,Milk-shake,,,très facile,"[""Mélange les carrés de chocolat avec la boule de chocolat et le lait au mixer pendant 1 min maximum, avec l'aide d'un adulte."", 'Ajoute le mélange dans un verre, mets une pincée de sucre et mélange avec une cuillère, puis mets de la crème chantilly au dessus en forme de pyramide.']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2628,Sirop de cassis,https://www.marmiton.org/recettes/recette_sirop-de-cassis_49312.aspx,4.3,,,,,,moyenne,"['Temps de repos : 1 année', 'Préparation du sirop :', 'Bien laver le cassis fraîchement cueilli, le laisser égoutter, puis le peser.', 'Peser le même poids de sucre (1 kg de sucre pour 1 kg de fruits).', 'Dans un bocal hermétique, disposer par couches successives : le sucre, puis le cassis, puis le sucre, puis à nouveau cassis; et terminer par une couche de sucre.', 'Fermer le bocal et le ranger (pour une année).', ""Dans l'année qui va suivre, le sucre absorbera complètement le jus du fruit, il n'y aura plus qu'à filtrer."", 'Confection du sirop :', ""Prendre le bocal du cassis préparé l'an passé."", 'Verser le contenu du bocal à travers une passoire pour recueillir le sirop.', 'Filtrer à travers une mousseline.', 'Mettre ce délicieux sirop en bouteille, il se conservera parfaitement.']",bon marché,4,20,0,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2629,Infusion de queues de cerises,https://www.marmiton.org/recettes/recette_infusion-de-queues-de-cerises_18023.aspx,3.8,,,,,,très facile,"['Acheter dans une pharmacie des queues de cerises ou cueillir des cerises et ne prendre que les queues.', ""Faire bouillir de l'eau."", 'Arrêter le feu et y plonger les queues pendant 5 bonnes minutes en couvrant.']",bon marché,4,5,5,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2630,Ginger ale,https://www.marmiton.org/recettes/recette_ginger-ale_16203.aspx,4.5,,,,,,facile,"[""Pelez le gingembre et pilez le dans un mortier afin d'obtenir une consistance la plus pâteuse possible."", ""Quand il est bien pilé, versez 75 cl d'eau bouillante dessus et laissez macérer 2 h."", 'Passez la pulpe dans une étamine, en la pressant pour en extraire tout le liquide et la saveur.', ""Remettez ce liquide dans la terrine et ajoutez 75 cl d'eau froide ainsi que le jus des citrons et les clous de girofle. Remuez et laissez clarifier environ 1h."", 'Versez délicatement le liquide dans un autre récipient en retenant le dépôt. Ajoutez le sucre et remuez pour le dissoudre.', 'Mettez au réfrigérateur et servez bien glacé.']",moyen,4,3,5,8,['https://static.afcdn.com/relmrtn/lazyload.png']
2631,Jacqueline rose,https://www.marmiton.org/recettes/recette_jacqueline-rose_392327.aspx,3.1,,,,,,très facile,"['Réalisez la recette ""Jacqueline rose"" directement dans le verre.', ""Versez les ingrédients sur des glaçons dans l'ordre : vin rosé, eau gazeuse, grenadine. Déguster."", 'Servir dans un verre de type ""tumbler"".']",bon marché,4,0,0,0,[]
2632,Cocktail rose rosé pamplemousse,https://www.marmiton.org/recettes/recette_cocktail-rose-rose-pamplemousse_87608.aspx,4.6,,,,,,très facile,"['Dans une grande carafe, versez le sirop de grenadine puis le vin rosé et le jus de pamplemousse.', 'Servir très frais.']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2633,Coupe champenoise à la framboise (apéritif),https://www.marmiton.org/recettes/recette_coupe-champenoise-a-la-framboise-aperitif_13711.aspx,4.9,apéritif ou buffet,cocktail apéritif,cocktail champagne,,,très facile,"['Mélanger la veille dans un saladier les framboises, le verre de Cointreau et le verre de sirop de sucre de canne. Laisser macérer le tout.', 'Réserver la bouteille de champagne au frais. Au moment de servir, la verser sur la préparation et boire très frais.']",moyen,4,5,0,5,"['https://assets.afcdn.com/recipe/20230621/143693_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20111102/29685_w314h314c1cx192cy256.webp', 'https://assets.afcdn.com/recipe/20191225/105797_w314h314c1cx313cy417cxt0cyt0cxb627cyb834.webp']"
2634,Boisson au gingembre sans alcool,https://www.marmiton.org/recettes/recette_boisson-au-gingembre-sans-alcool_29427.aspx,4.6,apéritif ou buffet,cocktail apéritif,cocktail sans alcool,,,très facile,"[""Broyer environ 50 g de gingembre, ajouter de l'eau à volonté (si on veut la boisson moins forte on rajoute plus d'eau), laisser macérer environ 10 min."", ""Passer ce mélange pour ôter la pulpe du gingembre. Ajouter le jus d'un ou plusieurs citrons et du sucre. Terminé."", 'On peut augmenter ou diminuer les proportions de gingembre, citron, eau et sucre selon les goûts personnels.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2635,Russe blanc,https://www.marmiton.org/recettes/recette_russe-blanc_371691.aspx,0.0,apéritif ou buffet,cocktail apéritif,,,,très facile,"['Verser quelques glaçons dans un shaker et ajouter la liqueur de café, la vodka et la crème.', 'Bien frapper les ingrédients.', 'Servir dans un verre type ""old fashioned"".']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2636,Farigoule (Ferigouleto),https://www.marmiton.org/recettes/recette_farigoule-ferigouleto_12785.aspx,0.0,,,,,,difficile,"[""Vous irez cueillir au Plan d'Aups, près de la Ste Beaume, de cette variété de thym qu'on appelle 'ferigouleto' et qui croît au ras du sol."", 'Ne prendre que la fleur, mais assez pour en remplir un grand verre, en les pressant bien.', ""Mettez ces fleurs dans l'eau de vie de vin."", 'Laissez infuser un mois, puis ajoutez un sirop de sucre à trente degrés.', 'Vous mettrez plus ou moins de sirop selon que vous désirez avoir une liqueur plus ou moins forte.']",assez cher,4,30,0,30,[]
2637,Cocktail Amaretto Sour,https://www.marmiton.org/recettes/recette_cocktail-amaretto-sour_535290.aspx,0.0,,,,,,très facile,"['Réaliser le cocktail Amaretto Sour au shaker.', 'Mettre des glaçons dans un verre.', ""Verser dans le shaker le sirop, le jus de citron, l'amaretto et secouer énergiquement."", 'Servir dans un verre de type ""old fashioned"" et décorer avec un zeste de citron.']",moyen,4,10,0,10,"['https://assets.afcdn.com/recipe/20230621/143705_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20230313/141211_w314h314c1cx875cy584cxt0cyt0cxb2121cyb1414.webp']"
2638,Liqueur de café,https://www.marmiton.org/recettes/recette_liqueur-de-cafe_15532.aspx,0.0,boissons,digestif,liqueur,,,facile,"['Ecraser grossièrement les grains de café. Les mettre dans un récipient avec le rhum et laisser macérer pendant plus de 10 jours.', 'Préparer le sirop. Chauffer l’eau et le sucre.', 'Laisser refroidir. Verser sur le café en macération.', 'Après quelques jours, filtrer et verser dans une carafe.']",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2639,Liqueur de Génépi,https://www.marmiton.org/recettes/recette_liqueur-de-genepi_47403.aspx,0.0,boissons,digestif,liqueur,,,très facile,"[""Transvaser le litre d'alcool dans une plus grosse bouteille en verre, y ajouter les 40 brins de génépi, les 40 morceaux de sucre et laisser macérer 40 jours."", 'Filter et mettre dans de jolies bouteilles. On peut laisser 3 ou 4 brins pour la ""déco"".']",moyen,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2640,Chaï - thé indien (Inde du Sud),https://www.marmiton.org/recettes/recette_chai-the-indien-inde-du-sud_21963.aspx,4.3,boissons,boissons chaudes,thé,,,facile,"[""Faites d'abord chauffez l'eau avec le sucre, le thé et les épices. Au premier bouillons, laissez cuire 3-4 mn."", 'Ajoutez le lait froid et portez de nouveau à ébullition. Goûtez et ajoutez des épices ou du sucre si nécessaire, ou diluez avec plus de lait.', 'Au premier bouillon avec le lait, retirez du feu et filtrez avec une passoire, versez en faisant mousser dans la tasse. Boire chaud.']",moyen,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2641,Daikiri,https://www.marmiton.org/recettes/recette_daikiri_70174.aspx,0.0,,,,,,très facile,"[""Mélanger, verser, c'est prêt à déguster.""]",bon marché,4,1,0,1,[]
2642,Kombucha maison au citron et au gingembre,https://www.marmiton.org/recettes/recette_kombucha-maison-au-citron-et-gingembre_392656.aspx,5.0,boissons,boissons froides,,,,moyenne,"['Commencer par réaliser un sirop en chauffant l’eau et le sucre dans une casserole.', 'Retirer la casserole du feu et laisser infuser les sachets de thé pendant quelques minutes.\nLaisser ensuite infuser le gingembre et le citron coupé en rondelles.', 'Laisser refroidir la boisson, puis la filtrer pour enlever les résidus et les morceaux de citron.', 'Verser le vinaigre de cidre.', 'Mettre la boisson dans un grand bocal.', 'Plonger la souche à kombucha dans la préparation. \u2028\nSe munir de gants pour cette étape.', 'Couvrir le récipient d’un torchon ou d’un gaze et maintenir avec un élastique.', 'Laisser fermenter dans un endroit sec, et à l’abri de la lumière. \nSurveiller régulièrement. Un voile doit commencer à apparaître au bout de 2/3 jours.', 'Au bout d’une dizaine de jours, récupérer le kombucha. Retirer la souche à l’aide de gants et filtrer la boisson avant de la mettre dans une bouteille ou de la déguster.']",moyen,4,0,0,0,['https://static.afcdn.com/relmrtn/lazyload.png']
2643,Vin de sureau facile,https://www.marmiton.org/recettes/recette_vin-de-sureau-facile_70837.aspx,4.7,,,,,,très facile,"['A prévoir :', '- bouchons en liège', '- bouche bouteille solide', '- cire (pas obligatoire)', '- local frais', '- linges pour filtrer', '- entonnoir', 'Préparation :', 'Choisir 6 belles fleurs (ombelles) par litre de vin.', 'Elles doivent être bien épanouies, mais non passées (ne pas utiliser les premières fleurs de la saison). La cueillette se fera de préférence le matin de bonne heure. Attention aux insectes qui vivent dans les fleurs.', 'Les mettre à macérer dans le vin pendant 48 heures dans un récipient pouvant être fermé non hermétique.', 'Les fleurs remontent en surface : il faut les pousser vers le fond de temps en temps pour mélanger.', 'La macération se fait dans un local frais (cave...)', 'Après 48 heures : retirer les fleurs en les pressant fortement à la main pour en extraire le jus.', 'Filtrer 3 fois avec les linges.', ""Mélanger le vin filtré avec le sucre et l'alcool de fruit. On peut utiliser plus de sucre suivant ses goûts."", 'Mettre en bouteille et boucher. Cacheter si on veut.', ""On peut goûter une ou deux semaines plus tard, mais le sucre se transforme en alcool en bouteille, le goût se transforme au fil des mois. Ce vin est à boire dans l'année, mais peut éventuellement être conservé un peu plus longtemps."", 'Quelquefois, il devient pétillant, cet effet provient de la fermentation du dépôt dans la bouteille, il est incontrôlable.', 'Conserver le vin au frais à la cave.', ""Il reste toujours un dépôt après les filtrage, ce n'est pas grave ! Ce pollen donne du goût, il faut d'ailleurs le mélanger dans la bouteille avant de servir très frais. Ce dépôt rend le vin blanc trouble, c'est pourquoi il est préférable d'utiliser du rosé."", ""Je préfère par ailleurs le rosé au rouge car il fait plus ressortir le caractère du sureau, mais c'est une question de goûts...""]",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2644,Sangria avec limonade,https://www.marmiton.org/recettes/recette_sangria-avec-limonade_340075.aspx,5.0,apéritif ou buffet,cocktail apéritif,sangria,,,très facile,"['Dans un grand saladier mettre le vin rouge, Ajouter le citron, les oranges, la pomme, le tout coupé en petits morceaux, le sucre, la cannelle et le cognac.', 'Laisser macérer 24h au frais.', 'Au moment de servir ajouter la limonade fraiche.', ""Sert d'apéritif et boisson avec une paella.""]",bon marché,4,30,0,30,['https://static.afcdn.com/relmrtn/lazyload.png']
