id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
3365,Confiture de courgettes,https://www.marmiton.org/recettes/recette_confiture-de-courgettes_19704.aspx,4.7,confiserie,confiture,,,,très facile,"[""Retirer les zestes de citrons avec un économe, les faire bouillir 2 fois dans l'eau chaude."", 'Tailler les citrons à vif, enlever les pépins, les couper et les mettre dans un mixer avec les zestes qui auront été coupés en trés petits morceaux. Mixer.', 'Couper les courgettes lavées, sans les éplucher.', ""Mettre l'ensemble dans un saladier et faire reposer au frais toute une nuit (Courgettes+citrons+sucre+sel+vanille)."", 'Le lendemain faire cuire dans une marmite en remuant de temps en temps pendant environ 2 h.', 'Verser dans les pots à confiture.']",bon marché,4,20,2,22,['https://static.afcdn.com/relmrtn/lazyload.png']
3366,Pain au levain facile,https://www.marmiton.org/recettes/recette_pain-au-levain-facile_73182.aspx,4.7,,,,,,facile,"[""Le pain est un aliment capricieux. Il est important de respecter au gramme près le poids des ingrédients pour éviter d'avoir un pain trop dense ou au contraire qui va gonfler puis s'écrouler à la cuisson."", ""Température idéale: 25°... la différence de température entre l'eau et la farine ne doit pas excéder 15°."", ""Tiédir l'eau et y dissoudre le sel. Verser l'eau sur le levain, mélanger. Incorporer la farine et malaxer pendant 5 min."", ""Prendre la pâte dans les mains et l'étirer sans la déchirer 3 ou 4 fois."", 'Laisser reposer la pâte en boule dans un saladier pendant 10 min.', 'Incorporer de l’air dans la pâte: faire un creux en profondeur dans la pâte par le dessous (sans la déchirer) comme pour retourner une chaussette. Recommencer 4 ou 5 fois.', 'Fariner le saladier et les mains, faire une boule ronde et lisse. Laisser le pâton dans le saladier, point de fermeture de la boule vers le bas. Couvrir le pâton pour éviter qu’il ne se dessèche.', 'Laisser reposer 2 à 3 h (à 26° si possible).', 'Avec la paume de la main, aplatir le pâton. Puis replier le pâton sur lui-même pour introduire de l’air dans la pâte. Lui redonner la forme d’une boule, déposer cette boule dans un saladier, fermeture de la boule vers le haut.', 'Laisser reposer 1 à 2 h. Si le 1er temps de repos a été long (2 à 3 h), le 2ème temps de repos sera plus court (1 h 15 à 1 h 45). Le premier temps de repos doit être supérieur au 2ème, le pain en sera meilleur.', 'Faire chauffer le four à 250°, thermostat 8-9, 30 min avant la fin du 2ème temps de repos. Déposer un récipient plein d’eau dans le four.', 'Juste avant d’enfourner, fariner la partie visible du pâton avec un peu de farine dans une passoire. Eviter de trop manipuler le pâton.', 'Faire des incisions avec un cutter sur la partie supérieure de la boule. Enfourner de suite.', 'Le temps de cuisson pour un pain de 1 kg est de 40 à 45 min.', 'Le pain est cuit lorsqu’il sonne creux.']",bon marché,4,5,40,45,['https://static.afcdn.com/relmrtn/lazyload.png']
3367,Gratin de courgettes light,https://www.marmiton.org/recettes/recette_gratin-de-courgettes-light_27646.aspx,3.9,accompagnement,gratin de légumes,,,,très facile,"[""Laver les courgettes et les couper en rondelles de 2 mm d'épaisseur."", 'Les faire revenir dans une poêle, les laisser légèrement dorer; saler et poivrer.', 'Battre le fromage blanc avec les oeufs, saler et poivrer.', 'Verser les courgettes dans le fromage blanc, bien remuer et mettre dans un plat à gratin.', 'Laisser cuire à 210°C (th 7), pendant 20 min.']",bon marché,4,10,20,30,['https://static.afcdn.com/relmrtn/lazyload.png']
3368,Grand rösti,https://www.marmiton.org/recettes/recette_grand-rosti_86897.aspx,4.4,,,,,,facile,"['Éplucher et laver les pommes de terre.', ""Les plonger 2 min dans l'eau bouillante et les râper ensuite sur une râpe à trous moyens."", 'Peler et hacher les oignons.', 'Ciseler persil et ciboulette.', 'Faire fondre 40 g de beurre puis y ajouter les lardons, laisser cuire 5 min.', 'Ajouter ensuite pommes de terre et muscade.', 'Ajouter au final les fines herbes, sel et poivre.', 'Aplatir le tout avec une spatule.', ""Faire dorer le rösti pendant 10 min et le retourner à l'aide d'un grand plat."", 'Refaire fondre 40 g de beurre et y glisser le rösti, cuire encore 10 min.']",bon marché,4,20,25,45,['https://static.afcdn.com/relmrtn/lazyload.png']
3369,Pomme de terre au barbecue,https://www.marmiton.org/recettes/recette_pomme-de-terre-au-barbecue_37215.aspx,4.8,,,,,,très facile,"[""Emballer la pomme de terre avec un pincée de gros sel dans un grand morceaux d'aluminium."", 'Déposer la pomme de terre sur la grille du barbecue proche des braises ou directement dans les braises, et laisser cuire environ 20-25 min (selon la grosseur de la pomme de terre) en la retournant de temps en temps.', ""Enlever l'aluminium puis ouvrir la pomme de terre en deux et y déposer un cuillère à soupe de crème fraîche et quelques brins de ciboulette émincées ainsi que le poivre."", 'Servir bien chaud.']",bon marché,4,5,25,30,['https://static.afcdn.com/relmrtn/lazyload.png']
3370,Pains aux raisins,https://www.marmiton.org/recettes/recette_pains-aux-raisins_12702.aspx,4,,,,,,facile,"[""Mélangez dans une terrine la farine tamisée avec la levure de boulangerie. Ajoutez le sel, le sucre, le sucre vanillé, le beurre, l'oeuf, le lait et mélangez le tout au batteur électrique (fouets pâte) jusqu'à ce que la pâte se décolle de la parois de la terrine (6 minutes environ)."", 'Couvrez avec un linge. Placez la terrine dans un endroit tiède et laissez lever la pâte pendant environ 50 minutes.', 'Pendant ce temps, préparez la crème pâtissière.', ""Laissez refroidir en remuant de temps en temps pour éviter la formation d'une peau. Quand le volume de la pâte a doublé, abaissez la pâte en forme d'un rectangle de 35 x 45 cm environ."", ""Recouvrez de crème pâtissière, puis répartissez les raisins secs et les noisettes. Enroulez la pâte dans le sens de la largeur et coupez des morceaux de 1 cm d'épaisseur. Disposez les pains aux raisins sur une plaque beurrée saupoudrez d'amandes et laissez à nouveau lever pendant 30 à 40 minutes."", 'Faites cuire à four moyen pendant 25 à 30 minutes.']",bon marché,4,2,30,32,['https://static.afcdn.com/relmrtn/lazyload.png']
3371,courgettes marinées sur le grill,https://www.marmiton.org/recettes/recette_courgettes-marinees-sur-le-grill_39836.aspx,4.9,,,,,,très facile,"['Epluchez grossièrement la courgette en gardant un peu de peau de la courgette et couper des tranches assez fines dans le sens de la longueur que vous disposez dans un récipient allant au frigo.', ""Ajoutez l'ail et l'echalote émincés et les épices (possibilité de varier les épices!)"", ""Ajouter de l'huile d'olive de façon à ce que les tranches de courgette baignent bien dans la marinade."", 'Laisser mariner au réfrigérateur au moins 6h (peut mariner plus de 24H sans problème, donc possibilité de faire les restes le lendemain!)', ""Disposer une feuille d'aluminum aux bords relevés sur le grill du barbecue, et disposer les tranches de courgettes marinées les unes à côté des autres."", 'Tourner les tranches à mi cuisson ou quand la courgette commence à griller.', 'La cuisson est à point quand les tranches ont ramolli et sont légèrement grillées.', ""Un délice en accompagnement de viandes grillées, idéale l'été!"", 'Bonne appétit!']",bon marché,4,10,15,25,['https://static.afcdn.com/relmrtn/lazyload.png']
3372,Fricassée de champignons à la crème,https://www.marmiton.org/recettes/recette_fricassee-de-champignons-a-la-creme_25422.aspx,4.7,,,,,,facile,"[""Laver et équeuter les champignons puis les essuyer à l'aide de papier absorbant."", ""Détailler les têtes en gros dés puis les arroser du jus du citrons afin d'éviter qu'elles ne noircissent."", ""Dans une poêle beurrée, faire sauter les champignons à découvert jusqu'à évaporation complète de leur jus de cuisson."", 'Les sortir de la poêle, les égoutter puis les mettre dans une casserole bien chaude avec la crème légèrement tiédie, puis laisser mijoter en remuant.', 'Saler, poivrer et déguster.']",bon marché,4,15,20,35,['https://static.afcdn.com/relmrtn/lazyload.png']
3373,Gratin de courge facile,https://www.marmiton.org/recettes/recette_gratin-de-courge-facile_18877.aspx,4.7,accompagnement,gratin de légumes,,,,très facile,"[""Faire cuire la courge dans une cocotte (suivre le temps de cuisson indiqué dans le manuel de votre cocotte). \nAprès la cuisson, faire égoutter la courge afin qu'elle ait rendue toute son eau."", 'Mélanger les œufs, la crème, la moitié du gruyère, le sel, le poivre et une pointe de noix de muscade râpée. Mélanger cette préparation à la courge. Mixer le tout.', 'Verser dans un plat à gratin et parsemer du reste du gruyère. Faire cuire 30 min dans le four à 200°C.']",bon marché,4,30,30,60,"['https://assets.afcdn.com/recipe/20180123/77041_w314h314c1cx2896cy4344cxt0cyt0cxb5792cyb8688.webp', 'https://assets.afcdn.com/recipe/20180706/80372_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20120104/5210_w314h314c1cx256cy192.webp']"
3374,Faire soi-même du Seitan,https://www.marmiton.org/recettes/recette_faire-soi-meme-du-seitan_38506.aspx,4.6,plat principal,plat végétarien,hamburger végétarien,,,très facile,"[""Prendre 1 bol de farine de gluten pour 1 bol de liquide (composé de 1 cuillère à soupe de sauce soja, 2 cuillères à soupe d'huile, le reste en eau tiède)."", 'Verser le liquide dans un saladier, puis en une seule fois toute la farine de gluten. Laisser d\'abord la farine et le liquide se mélanger seuls en bougeant un peu le récipient. En fin d\'absorption rassembler la pâte à la main en la pétrissant un peu pour répartir ""l\'élasticité"". En faire une boule, puis la couper en tranches.', ""Préparer un bouillon avec 2 l d'eau, l'oignon moyen émincé, 10 cm d'algue Kombou et 3 cuillères à soupe de sauce soja."", 'Porter à ébullition et y cuire la pâte de gluten à feu moyen pendant 30 à 45 min.', 'Il est possible de conserver le seitan dans des bocaux stérilisés   recouverts de bouillon, plusieurs semaines au frais, pour être utilisé dans diverses préparations : boulettes en sauce (ne pas couper au préalable en tranches), frit, sauté à la poêle, haché, etc.... comme de la viande.']",bon marché,4,5,30,35,['https://static.afcdn.com/relmrtn/lazyload.png']
3375,Clafoutis aux courgettes très simple et rapide,https://www.marmiton.org/recettes/recette_clafoutis-aux-courgettes-tres-simple-et-rapide_60614.aspx,4,entrée,entrée froide,flan salé,,,très facile,"['Préchauffer le four pendant 10 min à 240°C (thermostat 8).', 'Casser les oeufs, ajouter le lait, la crème et la maïzena.', 'Couper les courgettes sans les peler et les mettre dans un plat. Verser la préparation sur les courgettes.', 'Saupoudrer de parmezan.', 'Faire cuire pendant 40 min.', 'Bon appétit !']",bon marché,4,5,40,45,['https://static.afcdn.com/relmrtn/lazyload.png']
3376,Pommes de terre et carottes en cocotte,https://www.marmiton.org/recettes/recette_pommes-de-terre-et-carottes-en-cocotte_32974.aspx,4.3,accompagnement,légumes,,,,facile,"[""Après avoir épluché et coupé les pommes de terre et les carottes en morceaux de 2 à 3 cm d'épaisseur, prendre une cocotte à fond épais. Faire chauffer l'huile. Ajoutez l'ail et les morceaux de pommes de terre."", 'Quand ils commencent à grésiller (3 min environ), ajoutez les carottes, le sucre et les graines de fenouil. Saisissez le tout quelques secondes sur feu vif.', 'Arrosez avec le bouillon. Couvrez, baissez le feu et laisser mijoter 15 à 20 min. Salez et poivrez.']",bon marché,4,10,20,30,['https://static.afcdn.com/relmrtn/lazyload.png']
3377,Pain complet de blé,https://www.marmiton.org/recettes/recette_pain-complet-de-ble_17998.aspx,4.7,accompagnement,pain,pain complet,,,facile,"[""(Si on utilise de la levure fraîche, la dissoudre dans l'eau au préalable. Sinon...) mélanger la levure, le sucre et le sel à la farine complète, puis bien mélanger à l'eau tiède pour obtenir une bouillie (C'est le moment d'ajouter les graines de lin, dans ce cas, laisser reposer 5 min avant de continuer)."", 'Ajouter la farine blanche, mélanger à la main puis sortir du récipient et pétrir quelques minutes sur votre plan de travail. Ajouter un peu de farine si ca colle trop (mais ca DOIT coller un peu).', ""Replacer dans le récipient, couvrir d'un plastique et laisser lever 40 min à l'abri des courants d'air."", ""Préchauffer le four à 250 degrés. Repétrir la pâte quelques minutes. Couvrir un moule à cake d'un litre et demi de papier cuisson et y placer la pâte. Saupoudrer d'un peu de farine et étaler sur toute la surface. Couvrir et laisser lever 30 min à l'abri des courants d'air."", 'Saupoudrer à nouveau un peu de farine et trancher de bonnes incisions (1cm de profondeur) en diagonale ou en carreaux (délicatement pour ne pas faire dégonfler la pâte).', 'Enfourner en bas du four et baisser la température à 220 degrés. Liasser cuire 40 min pour une croûte bien brune.']",bon marché,4,120,40,160,['https://static.afcdn.com/relmrtn/lazyload.png']
3378,Chou-fleur rôti au four,https://www.marmiton.org/recettes/recette_chou-fleur-roti-au-four_343840.aspx,3.6,,,,,,très facile,"['Préchauffer le four à 200°C (thermostat 6 – 7).', 'Préparer le chou-fleur : couper la tige dure et retirer les feuilles.', 'Arroser généreusement le chou-fleur avec l’huile d’olive. Saler et poivrer.', 'Entourer le chou-fleur de papier sulfurisé (comme pour faire une papillote) et déposer le sur une plaque allant au four. Enfourner et laisser cuire 50 minutes.', 'Vérifier la cuisson avec un couteau, il doit s’enfoncer facilement dans le chou-fleur.', 'Retirer le papier sulfurisé pour laisser le chou-fleur dorer au four pendant 5 à 10 min.', 'Faire fondre le beurre (au bain-marie ou au micro-ondes) et mélanger avec le persil.', 'Arroser le chou-fleur avec le beurre persillé.', 'Servir bien chaud.']",bon marché,4,15,115,130,"['https://assets.afcdn.com/recipe/20190426/91410_w314h314c1cx3150cy2033cxt0cyt0cxb48000cyb32000.webp', 'https://assets.afcdn.com/recipe/20160401/30103_w314h314c1cx1632cy2464.webp', 'https://assets.afcdn.com/recipe/20160401/30102_w314h314c1cx1563cy2360.webp']"
3379,Blé aux petits légumes,https://www.marmiton.org/recettes/recette_ble-aux-petits-legumes_32028.aspx,4.7,,,,,,très facile,"[""Faire cuire le blé à l'eau comme indiqué sur le paquet."", ""Pendant ce temps, éplucher la carotte et l'oigon. Mixer assez grossièrement tous les légumes."", ""Faire chauffer un peu d'huile d'olive dans une sauteuse et y faire revenir tous les légumes mixés et mélangés, à feu vif durant environ 5 minutes en remuant souvent, puis à feux doux durant environ 10 minutes, afin de faire fondre les légumes sans trop les faire colorer. Saler et poivrer."", 'Une fois le blé cuit, le rajouter aux légumes dans la sauteuse et laisser sur feu très doux durant 10 petites minutes.', ""Cinq minutes avant de servir, arroser d'un filet d'huile d'olive, mélanger et rectifier l'assaisonnement."", ""Servir ce blé dans un plat ou, pour plus d'effet, former des petites timbales à l'aide de ramequins que l'on démoulera directement dans l'assiette.""]",bon marché,4,10,20,30,['https://static.afcdn.com/relmrtn/lazyload.png']
3380,Sucrine sucrée,https://www.marmiton.org/recettes/recette_sucrine-sucree_92814.aspx,5,,,,,,très facile,"['Laver les sucrines, les débarrasser des feuilles flétries et les couper en deux dans le sens de la longueur.', ""Mettre un filet d'huile d'olive dans une poele."", ""Y ajouter l'oignon émincé, laisser réduire."", 'Mettre les demis sucrines, saler, poivrer.', 'Laisser cuire 10 min à feu moyen.', 'En fin de cuisson, mettre le miel, laisser le fondre et servez tiède.']",bon marché,4,10,10,20,['https://static.afcdn.com/relmrtn/lazyload.png']
3381,Christophines poêlées,https://www.marmiton.org/recettes/recette_christophines-poelees_56195.aspx,4.7,,,,,,très facile,"[""Pelez les christophines avec un épluche-légume (attention aux petits piquants de la peau), retirez l'amande et détaillez la chair en petits cubes."", ""Faites rissoler à la poêle vos lardons jusqu'à ce qu'ils soient dorés."", ""Jetez l'excès de gras et réservez les lardons à part."", 'Dans la poêle, faites fondre le beurre et laisser fondre à feu doux les christophines.', ""Avant qu'elles ne dorent, ajoutez la crème."", 'Piquez avec un couteau pour contrôler la cuisson.', 'La christophine doit être moelleuse.', 'Quand la texture est fondante, ajoutez les lardons.', 'Salez, poivrez, miam...']",bon marché,4,15,30,45,['https://static.afcdn.com/relmrtn/lazyload.png']
3382,Potimarron sans épluchage au four,https://www.marmiton.org/recettes/recette_potimarron-sans-epluchage-au-four_340703.aspx,4.8,,,,,,très facile,"['Laver et couper le potimarron en deux, enlever les pépins', 'Le tailler en lanières en laissant la peau', ""Dans un plat allant au four, disposer le potimarron et l'arroser d'huile d'olive, ail, une pincée de gingembre, sel, poivre"", 'Enfournez 35min à 180°C (thermostat 6)']",bon marché,4,5,35,40,"['https://assets.afcdn.com/recipe/20230619/143552_w314h314c1cx2131cy1475cxt381cyt250cxb3889cyb2538.webp', 'https://assets.afcdn.com/recipe/20151015/41596_w314h314c1cx1500cy1000.webp', 'https://assets.afcdn.com/recipe/20180115/76788_w314h314c1cx1632cy1224cxt0cyt0cxb3264cyb2448.webp']"
3383,Pain (comme chez le boulanger),https://www.marmiton.org/recettes/recette_pain-comme-chez-le-boulanger_15403.aspx,4.4,,,,,,facile,"['Dans une grande jatte, mélanger le sel avec la farine.', ""Mettre un peu d'eau dans un bol et y délayer la levure."", ""Verser le reste de l'eau petit à petit sur la farine tout en pétrissant."", ""Ajouter la levure. Pétrir jusqu'à l'obtention d'une pâte souple qui ne colle plus aux doigts."", 'Placer un torchon humide sur la jatte et laisser lever la pâte 3 à 4 heures dans un endroit tempéré.', ""Après la levée, verser la pâte sur le plan de travail fariné. Pétrir à nouveau en repliant la pâte plusieurs fois sur elle même (pour enlever l'air). Former une boule."", 'Placer dans une corbeille un torchon sec et fariné. Placer la boule de pâte dans la corbeille', 'et laisser lever environ 2 heures dans un endroit tempéré.', 'Préchauffer le four à thermostat 6 (180°C).', 'Renverser la boule levée sur la plaque du four (anti-adhésive, de préférence)', 'Pratiquer des incisions au couteau sur le dessus.', 'Enfourner et cuire 1 heure.']",bon marché,4,5,1,6,['https://static.afcdn.com/relmrtn/lazyload.png']
3384,Gaufre salée à la pomme de terre,https://www.marmiton.org/recettes/recette_gaufre-salee-a-la-pomme-de-terre_112824.aspx,3.7,,,,,,très facile,"[""-râper les pommes de terre avec l'oignon"", '-serrer à la main les pommes de terre pour en sortir le jus', '- mettre le tout (pommes de terre + ingrédients ci-dessus) dans un saladier et bien mélanger', '- placer ensuite sur le gaufrier de façon à recouvrir la plaque (attention pas trop épais car les pommes de terre sont longues à cuire)', ""c'est prêt"", ""je mets des bols de toutes sortes de fromages, légumes, charcuterie...sur la table afin que chacun agrémente sa gaufre un peu comme une raclette, pierre de cuisson etc ...et c'est très convivial"", 'une façon originale de présenter des gaufres salés']",bon marché,4,10,30,40,"['https://assets.afcdn.com/recipe/20160503/51972_w314h314c1cx2656cy1494.webp', 'https://assets.afcdn.com/recipe/20130303/51906_w314h314c1cx192cy256.webp', 'https://assets.afcdn.com/recipe/20140108/52121_w314h314c1cx1296cy968.webp']"
3385,Pommes noisettes,https://www.marmiton.org/recettes/recette_pommes-dauphines_17147.aspx,4.3,accompagnement,pommes de terre,pommes sautées,,,très facile,"['Réaliser une purée de pommes de terre.', ""Ajouter l'huile, la fécule de pommes de terre, les œufs battus. Saler, poivrer, parfumer de muscade."", 'NB : La recette ne nécessite pas de temps de repos.', 'Chauffer la friteuse à 180°C. Cuire de petites boules de préparation, puis les égoutter sur du papier absorbant.', 'Servir bien chaud.']",bon marché,4,40,10,50,['https://static.afcdn.com/relmrtn/lazyload.png']
3386,Pomme de terre au four sauce aux fines herbes,https://www.marmiton.org/recettes/recette_pomme-de-terre-au-four-sauce-aux-fines-herbes_67499.aspx,5,accompagnement,pommes de terre,pommes au four,,,très facile,"['Faites cuire les pommes de terre 45 min à 1h à four moyen (thermostat 6/180°C).', 'Pendant ce temps, préparez votre sauce : dans un grand saladier, mélangez dans un grand saladier le fromage blanc et la crème fraiche.', 'Mixez les échalotes ciselées avec le persil et la ciboulette, puis ajoutez au mélange.', 'Quand les pommes de terres sont cuites, ouvrez-les de ouvré les en deux et versez la sauce dessus.']",bon marché,4,10,1,11,['https://assets.afcdn.com/recipe/20150503/21250_w314h314c1cx199cy153.webp']
3387,Beignets de pommes de terre,https://www.marmiton.org/recettes/recette_beignets-de-pommes-de-terre_95591.aspx,4.5,apéritif ou buffet,bouchée ou amuse-bouche,beignets salés,,,moyenne,"['- peller les pommes de terres , puis les laver.', ""- rapper les pommes de terres a l'aide d'une rape puis vidé le jus des pommes de terres une fois fini."", ""- ensuite melanger les oeufs, le gruyere rapé, la farine ( maniere d'épaissir  un peu le tout mais que cela ne soit pas compacte ) et le sel selon votre goût."", ""- former des beignets a l'aide d'une cuillere a soupe et d'une fourchette, puis les mettre dans la poele, avec de l'huile."", ""- faire cuire les beignets de chaque coté. ( vous pouvez tourner les beignets des qu'ils sont dorés ) .""]",bon marché,4,130,15,145,['https://static.afcdn.com/relmrtn/lazyload.png']
3388,Poêlée de panais,https://www.marmiton.org/recettes/recette_poelee-de-panais_35717.aspx,4.4,plat principal,plat végétarien,jardinière ou poêlée de légumes,,,très facile,"[""Bien laver les panais (les brosser vigoureusement sous l'eau) car on ne pas va pas les éplucher (j'ai trouvé que ça donnait une chouette consistance sous la dent). Les détailler en tranches fines (+/- 2mm), y compris le bout effilé de la racine."", ""Mettre une noix de beurre et une cuillère à soupe d'eau (voire deux si les panais vous paraissent secs) dans une poêle, faire chauffer à feu doux. Y mettre les tranches de panais et quelques feuilles de persil, saler et poivrer légèrement (il ne faut pas cacher le goût légèrement sucré que vont prendre les panais)"", 'Quand les panais ont pris une jolie couleur noisette, ajouter une cuillère à soupe d\'huile de noix, ajouter 1 cuillère à soupe de soja cuisine (ou + si affinités, mais il faut juste enrober ""généreusement"" les tranches de panais, sans les noyer). Mélanger pendant 20 secondes, puis ajouter 3 ou 4 gouttes (pas plus !!!) de tamari (sauce soja). Remuer encore 20 secondes.', 'ARRETEZ TOUT et A TABLE. Ca prend un petit goût de patate douce caramélisée, mmmmmmmmhhhhhhh...']",bon marché,4,5,10,15,"['https://assets.afcdn.com/recipe/20180726/81588_w314h314c1cx2880cy1920cxt0cyt0cxb5760cyb3840.webp', 'https://assets.afcdn.com/recipe/20181017/82846_w314h314c1cx1825cy2433cxt0cyt0cxb3650cyb4866.webp', 'https://assets.afcdn.com/recipe/20170211/38752_w314h314c1cx1280cy800.webp']"
3389,Gratin d'épinards au parmesan,https://www.marmiton.org/recettes/recette_gratin-d-epinards-au-parmesan_28193.aspx,4.4,,,,,,très facile,"[""Faire cuire les épinards (le plus simple, s'ils sont surgelés, c'est au micro-ondes avec trois cuillerées à soupe d'eau et un peu de sel). Bien les égoutter."", ""Les faire revenir au beurre dans une poêle avec l'ail haché."", ""Égoutter de nouveau s'ils ont rendu beaucoup d'eau."", ""Dans un plat à gratin, verser les épinards, mélanger à la crème fraîche en fonction de vos goûts. Saupoudrer de chapelure et d'une bonne dose de parmesan râpé."", 'Faire gratiner au four 15 min.']",bon marché,4,10,15,25,['https://static.afcdn.com/relmrtn/lazyload.png']
3390,Haricots secs ou Mogettes à la charentaise,https://www.marmiton.org/recettes/recette_haricots-secs-ou-mogettes-a-la-charentaise_40317.aspx,4.4,accompagnement,légumes,,,,très facile,"[""Faire revenir les haricots secs dans l'huile avec les oignons, les échalotes et les carottes coupées en rondelles. Ajouter les lardons fumés."", ""Lorsques les légumes et les lardons ont pris couleur, ajouter les tomates, le 1/2 litre d'eau, le morceau de sucre, remuer le tout."", 'Ajouter le bouquet garni. Saler, poivrer et laisser mijoter environ 1h30 heure à feu doux.']",bon marché,4,15,1,16,['https://static.afcdn.com/relmrtn/lazyload.png']
3391,"Pommes de terre rattes sautées à l'ail, laurier et thym",https://www.marmiton.org/recettes/recette_pommes-de-terre-rattes-sautees-a-l-ail-laurier-et-thym_342657.aspx,4.8,accompagnement,pommes de terre,pommes sautées,,,très facile,"['Choisir de petites pommes de terre rattes, bien les laver sans les éplucher.', ""Mettre 1 peu d’huile d’olive dans 1 poêle. Lorsqu'elle est chaude, y jeter les rattes."", 'Assaisonner d’une poignée de gros sel, ajouter 2 gousses d’ail non épluchées, 1 feuille de laurier, du thym frais', 'Faire dorer les rattes, couvrir et laisser cuire à feu doux 20 à 25 mn']",bon marché,4,35,25,60,['https://static.afcdn.com/relmrtn/lazyload.png']
3392,Tofu mariné,https://www.marmiton.org/recettes/recette_tofu-marine_32904.aspx,4.6,,,,,,très facile,"[""Mélanger l'huile, la sauce de soja, la moutarde, l'ail et les herbes."", 'Mettre les tranches de tofu à mariner dans le mélange pendant une heure.', ""Faire cuire les tranches de tofu des deux côtés (qu'elles soient bien grillés) à la poêle avec la sauce.""]",bon marché,4,10,10,20,['https://static.afcdn.com/relmrtn/lazyload.png']
3393,Cottage cheese maison de Zabelle,https://www.marmiton.org/recettes/recette_cottage-cheese-maison-de-zabelle_92446.aspx,5,,,,,,très facile,"[""Mélanger l'eau et le vinaigre et dissoudre le sel dedans."", 'Faire bouillir le lait.', ""Quand il bout, ajouter en filet l'eau vinaigrée salée sans cesser de remuer."", 'On voit se former les grumeaux de caillé et le peti-lait se séparer.', 'Lorsque le lait est bien dissocier, ôter du feu.', ""Egoutter le mélange dans une passoire fine, juste le temps d'enlever la plus grosse partie du petit-lait."", 'Mettre le fromage dans une terrine, ajouter la crème et mélanger.', 'Dès que possible mettez au froid.', ""Si le fromage s'agglomère un peu une fois froid, le détendre avec un peu de lait, en mélangant avec une cuiller pour former de gros grumeaux.""]",bon marché,4,10,5,15,['https://static.afcdn.com/relmrtn/lazyload.png']
3394,Ma poêlée de légumes,https://www.marmiton.org/recettes/recette_ma-poelee-de-legumes_89287.aspx,5,plat principal,plat végétarien,jardinière ou poêlée de légumes,,,facile,"[""Eplucher et couper les pommes de terre en petits cubes. Les faire revenir dans une poêle dans un peu d'huile jusqu'à ce qu'elles soient tendres. Réserver dans un saladier."", ""Pendant ce temps, cuire à l'eau les choux de Bruxelles comme indiqué sur le paquet. Les ajouter dans le même saladier une fois cuits."", ""Eplucher et couper en rondelles fines la carotte. La mettre à cuire dans une casserole d'eau bouillante jusqu'à ce que les rondelles soient cuites. Réserver dans le même saladier que les pommes de terre."", ""Pendant ce temps, couper en fines tranches l'oignon et le demi-poivron, qu'on réservera à part, dans un bol par exemple."", ""Couper le poireau en fins tronçons. Le faire revenir dans une poêle avec un peu d'eau jusqu'à ce qu'il soit cuit. Ajouter alors au saladier qui contient les pommes de terre, la carotte et les choux de Bruxelles."", ""Dans la même poêle, ajouter un peu d'huile et faire revenir l'oignon et le poivron jusqu'à ce que l'oignon devienne translucide. Ajouter au saladier."", 'Ajouter dans le saladier la boîte de haricots égouttés.', ""Mettre une sauteuse sur le feu, ajouter un peu de beurre et presser les gousses d'ail. Les faire revenir pendant quelques secondes, puis verser le contenu du saladier."", ""Assaisonner avec le sel et le poivre et saupoudrer généreusement d'herbes de Provence et de persil. Bien mélanger. Déguster.""]",bon marché,4,20,30,50,['https://static.afcdn.com/relmrtn/lazyload.png']
3395,Galettes de courgettes et pommes de terre,https://www.marmiton.org/recettes/recette_galettes-de-courgettes-et-pommes-de-terre_218835.aspx,4.3,,,,,,facile,"['Peler et couper la courgette en deux et l’épépiner, puis la râper. Saler et laisser dégorger environ 1h dans une passoire.', 'Peler les pommes de terre, les râper crues, jeter l’eau dégorgée.', 'Hacher l’oignon et le persil.', 'Mélanger courgettes, pommes de terre, oignons, persil, farine, son d’avoine, œufs. Assaisonner.', 'Façonner la pâte en petites galettes. Les saisir à la poêle dans de l’huile chaude, les retourner dès qu’elles prennent de la couleur et terminer la cuisson.', 'Les disposer sur un papier absorbant pour éponger l’huile superflue.']",bon marché,4,15,3,18,['https://static.afcdn.com/relmrtn/lazyload.png']
3396,Riz créole,https://www.marmiton.org/recettes/recette_riz-creole_87237.aspx,4.6,accompagnement,riz,,,,très facile,"[""Faites chauffer l'huile puis faites-y revenir les oignons quelques instants."", 'Ajoutez le riz et le curcuma.', 'Laissez roussir pendant 2 min tout en remuant.', ""Mouillez avec 50 cl d'eau bouillante."", ""Ajoutez l'ail écrasé, salez et poivrez."", 'Faites cuire environ 20 min en remuant bien de temps en temps.', 'Égouttez et servez sans tarder.']",bon marché,4,5,30,35,['https://static.afcdn.com/relmrtn/lazyload.png']
